"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lynn County, TX"	"48305"	"2022 (provisional)"	"2022"	45	Not Applicable	Not Applicable
	"McCulloch County, TX"	"48307"	"2021"	"2021"	166	Not Applicable	Not Applicable
	"McCulloch County, TX"	"48307"	"2022 (provisional)"	"2022"	99	Not Applicable	Not Applicable
	"McLennan County, TX"	"48309"	"2021"	"2021"	2940	Not Applicable	Not Applicable
	"McLennan County, TX"	"48309"	"2022 (provisional)"	"2022"	1819	Not Applicable	Not Applicable
	"McMullen County, TX"	"48311"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"McMullen County, TX"	"48311"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Madison County, TX"	"48313"	"2021"	"2021"	177	Not Applicable	Not Applicable
	"Madison County, TX"	"48313"	"2022 (provisional)"	"2022"	116	Not Applicable	Not Applicable
	"Marion County, TX"	"48315"	"2021"	"2021"	212	Not Applicable	Not Applicable
	"Marion County, TX"	"48315"	"2022 (provisional)"	"2022"	122	Not Applicable	Not Applicable
	"Martin County, TX"	"48317"	"2021"	"2021"	53	Not Applicable	Not Applicable
	"Martin County, TX"	"48317"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Mason County, TX"	"48319"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Mason County, TX"	"48319"	"2022 (provisional)"	"2022"	60	Not Applicable	Not Applicable
	"Matagorda County, TX"	"48321"	"2021"	"2021"	468	Not Applicable	Not Applicable
	"Matagorda County, TX"	"48321"	"2022 (provisional)"	"2022"	314	Not Applicable	Not Applicable
	"Maverick County, TX"	"48323"	"2021"	"2021"	621	Not Applicable	Not Applicable
	"Maverick County, TX"	"48323"	"2022 (provisional)"	"2022"	367	Not Applicable	Not Applicable
	"Medina County, TX"	"48325"	"2021"	"2021"	587	Not Applicable	Not Applicable
	"Medina County, TX"	"48325"	"2022 (provisional)"	"2022"	363	Not Applicable	Not Applicable
	"Menard County, TX"	"48327"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"Menard County, TX"	"48327"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Midland County, TX"	"48329"	"2021"	"2021"	1404	Not Applicable	Not Applicable
	"Midland County, TX"	"48329"	"2022 (provisional)"	"2022"	949	Not Applicable	Not Applicable
	"Milam County, TX"	"48331"	"2021"	"2021"	415	Not Applicable	Not Applicable
	"Milam County, TX"	"48331"	"2022 (provisional)"	"2022"	244	Not Applicable	Not Applicable
	"Mills County, TX"	"48333"	"2021"	"2021"	92	Not Applicable	Not Applicable
	"Mills County, TX"	"48333"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Mitchell County, TX"	"48335"	"2021"	"2021"	109	Not Applicable	Not Applicable
	"Mitchell County, TX"	"48335"	"2022 (provisional)"	"2022"	59	Not Applicable	Not Applicable
	"Montague County, TX"	"48337"	"2021"	"2021"	370	Not Applicable	Not Applicable
	"Montague County, TX"	"48337"	"2022 (provisional)"	"2022"	230	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2021"	"2021"	5412	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2022 (provisional)"	"2022"	3311	Not Applicable	Not Applicable
	"Moore County, TX"	"48341"	"2021"	"2021"	190	Not Applicable	Not Applicable
	"Moore County, TX"	"48341"	"2022 (provisional)"	"2022"	115	Not Applicable	Not Applicable
	"Morris County, TX"	"48343"	"2021"	"2021"	229	Not Applicable	Not Applicable
	"Morris County, TX"	"48343"	"2022 (provisional)"	"2022"	159	Not Applicable	Not Applicable
	"Motley County, TX"	"48345"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Motley County, TX"	"48345"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Nacogdoches County, TX"	"48347"	"2021"	"2021"	793	Not Applicable	Not Applicable
	"Nacogdoches County, TX"	"48347"	"2022 (provisional)"	"2022"	458	Not Applicable	Not Applicable
	"Navarro County, TX"	"48349"	"2021"	"2021"	687	Not Applicable	Not Applicable
	"Navarro County, TX"	"48349"	"2022 (provisional)"	"2022"	435	Not Applicable	Not Applicable
	"Newton County, TX"	"48351"	"2021"	"2021"	232	Not Applicable	Not Applicable
	"Newton County, TX"	"48351"	"2022 (provisional)"	"2022"	120	Not Applicable	Not Applicable
	"Nolan County, TX"	"48353"	"2021"	"2021"	214	Not Applicable	Not Applicable
	"Nolan County, TX"	"48353"	"2022 (provisional)"	"2022"	134	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021"	"2021"	4067	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2022 (provisional)"	"2022"	2460	Not Applicable	Not Applicable
	"Ochiltree County, TX"	"48357"	"2021"	"2021"	89	Not Applicable	Not Applicable
	"Ochiltree County, TX"	"48357"	"2022 (provisional)"	"2022"	50	Not Applicable	Not Applicable
	"Oldham County, TX"	"48359"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Oldham County, TX"	"48359"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021"	"2021"	1241	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2022 (provisional)"	"2022"	667	Not Applicable	Not Applicable
	"Palo Pinto County, TX"	"48363"	"2021"	"2021"	458	Not Applicable	Not Applicable
	"Palo Pinto County, TX"	"48363"	"2022 (provisional)"	"2022"	269	Not Applicable	Not Applicable
	"Panola County, TX"	"48365"	"2021"	"2021"	371	Not Applicable	Not Applicable
	"Panola County, TX"	"48365"	"2022 (provisional)"	"2022"	240	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021"	"2021"	1616	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2022 (provisional)"	"2022"	1095	Not Applicable	Not Applicable
	"Parmer County, TX"	"48369"	"2021"	"2021"	103	Not Applicable	Not Applicable
	"Parmer County, TX"	"48369"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Pecos County, TX"	"48371"	"2021"	"2021"	176	Not Applicable	Not Applicable
	"Pecos County, TX"	"48371"	"2022 (provisional)"	"2022"	93	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2021"	"2021"	964	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2022 (provisional)"	"2022"	565	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021"	"2021"	1584	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2022 (provisional)"	"2022"	966	Not Applicable	Not Applicable
	"Presidio County, TX"	"48377"	"2021"	"2021"	71	Not Applicable	Not Applicable
	"Presidio County, TX"	"48377"	"2022 (provisional)"	"2022"	47	Not Applicable	Not Applicable
	"Rains County, TX"	"48379"	"2021"	"2021"	205	Not Applicable	Not Applicable
	"Rains County, TX"	"48379"	"2022 (provisional)"	"2022"	115	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021"	"2021"	1481	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2022 (provisional)"	"2022"	961	Not Applicable	Not Applicable
	"Reagan County, TX"	"48383"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Reagan County, TX"	"48383"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Real County, TX"	"48385"	"2021"	"2021"	63	Not Applicable	Not Applicable
	"Real County, TX"	"48385"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Red River County, TX"	"48387"	"2021"	"2021"	231	Not Applicable	Not Applicable
	"Red River County, TX"	"48387"	"2022 (provisional)"	"2022"	157	Not Applicable	Not Applicable
	"Reeves County, TX"	"48389"	"2021"	"2021"	158	Not Applicable	Not Applicable
	"Reeves County, TX"	"48389"	"2022 (provisional)"	"2022"	77	Not Applicable	Not Applicable
	"Refugio County, TX"	"48391"	"2021"	"2021"	112	Not Applicable	Not Applicable
	"Refugio County, TX"	"48391"	"2022 (provisional)"	"2022"	68	Not Applicable	Not Applicable
	"Roberts County, TX"	"48393"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Roberts County, TX"	"48393"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Robertson County, TX"	"48395"	"2021"	"2021"	268	Not Applicable	Not Applicable
	"Robertson County, TX"	"48395"	"2022 (provisional)"	"2022"	166	Not Applicable	Not Applicable
	"Rockwall County, TX"	"48397"	"2021"	"2021"	877	Not Applicable	Not Applicable
	"Rockwall County, TX"	"48397"	"2022 (provisional)"	"2022"	550	Not Applicable	Not Applicable
	"Runnels County, TX"	"48399"	"2021"	"2021"	190	Not Applicable	Not Applicable
	"Runnels County, TX"	"48399"	"2022 (provisional)"	"2022"	102	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2021"	"2021"	767	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2022 (provisional)"	"2022"	441	Not Applicable	Not Applicable
	"Sabine County, TX"	"48403"	"2021"	"2021"	258	Not Applicable	Not Applicable
	"Sabine County, TX"	"48403"	"2022 (provisional)"	"2022"	151	Not Applicable	Not Applicable
	"San Augustine County, TX"	"48405"	"2021"	"2021"	191	Not Applicable	Not Applicable
	"San Augustine County, TX"	"48405"	"2022 (provisional)"	"2022"	95	Not Applicable	Not Applicable
	"San Jacinto County, TX"	"48407"	"2021"	"2021"	484	Not Applicable	Not Applicable
	"San Jacinto County, TX"	"48407"	"2022 (provisional)"	"2022"	264	Not Applicable	Not Applicable
	"San Patricio County, TX"	"48409"	"2021"	"2021"	885	Not Applicable	Not Applicable
	"San Patricio County, TX"	"48409"	"2022 (provisional)"	"2022"	554	Not Applicable	Not Applicable
	"San Saba County, TX"	"48411"	"2021"	"2021"	90	Not Applicable	Not Applicable
	"San Saba County, TX"	"48411"	"2022 (provisional)"	"2022"	52	Not Applicable	Not Applicable
	"Schleicher County, TX"	"48413"	"2021"	"2021"	33	Not Applicable	Not Applicable
	"Schleicher County, TX"	"48413"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Scurry County, TX"	"48415"	"2021"	"2021"	223	Not Applicable	Not Applicable
	"Scurry County, TX"	"48415"	"2022 (provisional)"	"2022"	152	Not Applicable	Not Applicable
	"Shackelford County, TX"	"48417"	"2021"	"2021"	42	Not Applicable	Not Applicable
	"Shackelford County, TX"	"48417"	"2022 (provisional)"	"2022"	31	Not Applicable	Not Applicable
	"Shelby County, TX"	"48419"	"2021"	"2021"	388	Not Applicable	Not Applicable
	"Shelby County, TX"	"48419"	"2022 (provisional)"	"2022"	216	Not Applicable	Not Applicable
	"Sherman County, TX"	"48421"	"2021"	"2021"	33	Not Applicable	Not Applicable
	"Sherman County, TX"	"48421"	"2022 (provisional)"	"2022"	21	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021"	"2021"	2981	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2022 (provisional)"	"2022"	1770	Not Applicable	Not Applicable
	"Somervell County, TX"	"48425"	"2021"	"2021"	123	Not Applicable	Not Applicable
	"Somervell County, TX"	"48425"	"2022 (provisional)"	"2022"	90	Not Applicable	Not Applicable
	"Starr County, TX"	"48427"	"2021"	"2021"	633	Not Applicable	Not Applicable
	"Starr County, TX"	"48427"	"2022 (provisional)"	"2022"	340	Not Applicable	Not Applicable
	"Stephens County, TX"	"48429"	"2021"	"2021"	144	Not Applicable	Not Applicable
	"Stephens County, TX"	"48429"	"2022 (provisional)"	"2022"	81	Not Applicable	Not Applicable
	"Sterling County, TX"	"48431"	"2021"	"2021"	16	Not Applicable	Not Applicable
	"Sterling County, TX"	"48431"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Stonewall County, TX"	"48433"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Stonewall County, TX"	"48433"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Sutton County, TX"	"48435"	"2021"	"2021"	47	Not Applicable	Not Applicable
	"Sutton County, TX"	"48435"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Swisher County, TX"	"48437"	"2021"	"2021"	96	Not Applicable	Not Applicable
	"Swisher County, TX"	"48437"	"2022 (provisional)"	"2022"	78	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021"	"2021"	17750	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2022 (provisional)"	"2022"	10794	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2021"	"2021"	1838	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2022 (provisional)"	"2022"	1041	Not Applicable	Not Applicable
	"Terrell County, TX"	"48443"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Terrell County, TX"	"48443"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Terry County, TX"	"48445"	"2021"	"2021"	148	Not Applicable	Not Applicable
	"Terry County, TX"	"48445"	"2022 (provisional)"	"2022"	114	Not Applicable	Not Applicable
	"Throckmorton County, TX"	"48447"	"2021"	"2021"	23	Not Applicable	Not Applicable
	"Throckmorton County, TX"	"48447"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Titus County, TX"	"48449"	"2021"	"2021"	358	Not Applicable	Not Applicable
	"Titus County, TX"	"48449"	"2022 (provisional)"	"2022"	234	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2021"	"2021"	1458	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	"2022 (provisional)"	"2022"	877	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2021"	"2021"	7411	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2022 (provisional)"	"2022"	4690	Not Applicable	Not Applicable
	"Trinity County, TX"	"48455"	"2021"	"2021"	326	Not Applicable	Not Applicable
	"Trinity County, TX"	"48455"	"2022 (provisional)"	"2022"	166	Not Applicable	Not Applicable
	"Tyler County, TX"	"48457"	"2021"	"2021"	411	Not Applicable	Not Applicable
	"Tyler County, TX"	"48457"	"2022 (provisional)"	"2022"	207	Not Applicable	Not Applicable
	"Upshur County, TX"	"48459"	"2021"	"2021"	659	Not Applicable	Not Applicable
	"Upshur County, TX"	"48459"	"2022 (provisional)"	"2022"	385	Not Applicable	Not Applicable
	"Upton County, TX"	"48461"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Upton County, TX"	"48461"	"2022 (provisional)"	"2022"	21	Not Applicable	Not Applicable
	"Uvalde County, TX"	"48463"	"2021"	"2021"	350	Not Applicable	Not Applicable
	"Uvalde County, TX"	"48463"	"2022 (provisional)"	"2022"	239	Not Applicable	Not Applicable
	"Val Verde County, TX"	"48465"	"2021"	"2021"	504	Not Applicable	Not Applicable
	"Val Verde County, TX"	"48465"	"2022 (provisional)"	"2022"	299	Not Applicable	Not Applicable
	"Van Zandt County, TX"	"48467"	"2021"	"2021"	986	Not Applicable	Not Applicable
	"Van Zandt County, TX"	"48467"	"2022 (provisional)"	"2022"	551	Not Applicable	Not Applicable
	"Victoria County, TX"	"48469"	"2021"	"2021"	1122	Not Applicable	Not Applicable
	"Victoria County, TX"	"48469"	"2022 (provisional)"	"2022"	716	Not Applicable	Not Applicable
	"Walker County, TX"	"48471"	"2021"	"2021"	712	Not Applicable	Not Applicable
	"Walker County, TX"	"48471"	"2022 (provisional)"	"2022"	447	Not Applicable	Not Applicable
	"Waller County, TX"	"48473"	"2021"	"2021"	502	Not Applicable	Not Applicable
	"Waller County, TX"	"48473"	"2022 (provisional)"	"2022"	333	Not Applicable	Not Applicable
	"Ward County, TX"	"48475"	"2021"	"2021"	122	Not Applicable	Not Applicable
	"Ward County, TX"	"48475"	"2022 (provisional)"	"2022"	100	Not Applicable	Not Applicable
	"Washington County, TX"	"48477"	"2021"	"2021"	522	Not Applicable	Not Applicable
	"Washington County, TX"	"48477"	"2022 (provisional)"	"2022"	309	Not Applicable	Not Applicable
	"Webb County, TX"	"48479"	"2021"	"2021"	1985	Not Applicable	Not Applicable
	"Webb County, TX"	"48479"	"2022 (provisional)"	"2022"	1255	Not Applicable	Not Applicable
	"Wharton County, TX"	"48481"	"2021"	"2021"	569	Not Applicable	Not Applicable
	"Wharton County, TX"	"48481"	"2022 (provisional)"	"2022"	342	Not Applicable	Not Applicable
	"Wheeler County, TX"	"48483"	"2021"	"2021"	93	Not Applicable	Not Applicable
	"Wheeler County, TX"	"48483"	"2022 (provisional)"	"2022"	56	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021"	"2021"	1776	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2022 (provisional)"	"2022"	1106	Not Applicable	Not Applicable
	"Wilbarger County, TX"	"48487"	"2021"	"2021"	198	Not Applicable	Not Applicable
	"Wilbarger County, TX"	"48487"	"2022 (provisional)"	"2022"	124	Not Applicable	Not Applicable
	"Willacy County, TX"	"48489"	"2021"	"2021"	228	Not Applicable	Not Applicable
	"Willacy County, TX"	"48489"	"2022 (provisional)"	"2022"	166	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021"	"2021"	4070	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2022 (provisional)"	"2022"	2661	Not Applicable	Not Applicable
	"Wilson County, TX"	"48493"	"2021"	"2021"	641	Not Applicable	Not Applicable
	"Wilson County, TX"	"48493"	"2022 (provisional)"	"2022"	317	Not Applicable	Not Applicable
	"Winkler County, TX"	"48495"	"2021"	"2021"	88	Not Applicable	Not Applicable
	"Winkler County, TX"	"48495"	"2022 (provisional)"	"2022"	49	Not Applicable	Not Applicable
	"Wise County, TX"	"48497"	"2021"	"2021"	833	Not Applicable	Not Applicable
	"Wise County, TX"	"48497"	"2022 (provisional)"	"2022"	546	Not Applicable	Not Applicable
	"Wood County, TX"	"48499"	"2021"	"2021"	912	Not Applicable	Not Applicable
	"Wood County, TX"	"48499"	"2022 (provisional)"	"2022"	546	Not Applicable	Not Applicable
	"Yoakum County, TX"	"48501"	"2021"	"2021"	80	Not Applicable	Not Applicable
	"Yoakum County, TX"	"48501"	"2022 (provisional)"	"2022"	48	Not Applicable	Not Applicable
	"Young County, TX"	"48503"	"2021"	"2021"	322	Not Applicable	Not Applicable
	"Young County, TX"	"48503"	"2022 (provisional)"	"2022"	213	Not Applicable	Not Applicable
	"Zapata County, TX"	"48505"	"2021"	"2021"	142	Not Applicable	Not Applicable
	"Zapata County, TX"	"48505"	"2022 (provisional)"	"2022"	87	Not Applicable	Not Applicable
	"Zavala County, TX"	"48507"	"2021"	"2021"	151	Not Applicable	Not Applicable
	"Zavala County, TX"	"48507"	"2022 (provisional)"	"2022"	84	Not Applicable	Not Applicable
	"Beaver County, UT"	"49001"	"2021"	"2021"	90	Not Applicable	Not Applicable
	"Beaver County, UT"	"49001"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"Box Elder County, UT"	"49003"	"2021"	"2021"	513	Not Applicable	Not Applicable
	"Box Elder County, UT"	"49003"	"2022 (provisional)"	"2022"	322	Not Applicable	Not Applicable
	"Cache County, UT"	"49005"	"2021"	"2021"	732	Not Applicable	Not Applicable
	"Cache County, UT"	"49005"	"2022 (provisional)"	"2022"	498	Not Applicable	Not Applicable
	"Carbon County, UT"	"49007"	"2021"	"2021"	292	Not Applicable	Not Applicable
	"Carbon County, UT"	"49007"	"2022 (provisional)"	"2022"	193	Not Applicable	Not Applicable
	"Daggett County, UT"	"49009"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Daggett County, UT"	"49009"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021"	"2021"	2345	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2022 (provisional)"	"2022"	1436	Not Applicable	Not Applicable
	"Duchesne County, UT"	"49013"	"2021"	"2021"	194	Not Applicable	Not Applicable
	"Duchesne County, UT"	"49013"	"2022 (provisional)"	"2022"	105	Not Applicable	Not Applicable
	"Emery County, UT"	"49015"	"2021"	"2021"	127	Not Applicable	Not Applicable
	"Emery County, UT"	"49015"	"2022 (provisional)"	"2022"	75	Not Applicable	Not Applicable
	"Garfield County, UT"	"49017"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Garfield County, UT"	"49017"	"2022 (provisional)"	"2022"	34	Not Applicable	Not Applicable
	"Grand County, UT"	"49019"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Grand County, UT"	"49019"	"2022 (provisional)"	"2022"	55	Not Applicable	Not Applicable
	"Iron County, UT"	"49021"	"2021"	"2021"	447	Not Applicable	Not Applicable
	"Iron County, UT"	"49021"	"2022 (provisional)"	"2022"	273	Not Applicable	Not Applicable
	"Juab County, UT"	"49023"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Juab County, UT"	"49023"	"2022 (provisional)"	"2022"	67	Not Applicable	Not Applicable
	"Kane County, UT"	"49025"	"2021"	"2021"	109	Not Applicable	Not Applicable
	"Kane County, UT"	"49025"	"2022 (provisional)"	"2022"	59	Not Applicable	Not Applicable
	"Millard County, UT"	"49027"	"2021"	"2021"	154	Not Applicable	Not Applicable
	"Millard County, UT"	"49027"	"2022 (provisional)"	"2022"	86	Not Applicable	Not Applicable
