"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Rutherford County, TN"	"47149"	"2018"	"2018"	2115	324890	651.0
	"Rutherford County, TN"	"47149"	"2019"	"2019"	2243	332285	675.0
	"Scott County, TN"	"47151"	"2015"	"2015"	271	21950	1234.6
	"Scott County, TN"	"47151"	"2016"	"2016"	265	21947	1207.5
	"Scott County, TN"	"47151"	"2017"	"2017"	296	21989	1346.1
	"Scott County, TN"	"47151"	"2018"	"2018"	294	22039	1334.0
	"Scott County, TN"	"47151"	"2019"	"2019"	268	22068	1214.4
	"Sequatchie County, TN"	"47153"	"2015"	"2015"	174	14811	1174.8
	"Sequatchie County, TN"	"47153"	"2016"	"2016"	160	14897	1074.0
	"Sequatchie County, TN"	"47153"	"2017"	"2017"	159	14736	1079.0
	"Sequatchie County, TN"	"47153"	"2018"	"2018"	162	14876	1089.0
	"Sequatchie County, TN"	"47153"	"2019"	"2019"	170	15026	1131.4
	"Sevier County, TN"	"47155"	"2015"	"2015"	1021	95946	1064.1
	"Sevier County, TN"	"47155"	"2016"	"2016"	1063	96673	1099.6
	"Sevier County, TN"	"47155"	"2017"	"2017"	1095	97638	1121.5
	"Sevier County, TN"	"47155"	"2018"	"2018"	1142	97892	1166.6
	"Sevier County, TN"	"47155"	"2019"	"2019"	1139	98250	1159.3
	"Shelby County, TN"	"47157"	"2015"	"2015"	8242	938069	878.6
	"Shelby County, TN"	"47157"	"2016"	"2016"	8129	934603	869.8
	"Shelby County, TN"	"47157"	"2017"	"2017"	8270	936961	882.6
	"Shelby County, TN"	"47157"	"2018"	"2018"	8528	935764	911.3
	"Shelby County, TN"	"47157"	"2019"	"2019"	8723	937166	930.8
	"Smith County, TN"	"47159"	"2015"	"2015"	184	19295	953.6
	"Smith County, TN"	"47159"	"2016"	"2016"	210	19447	1079.9
	"Smith County, TN"	"47159"	"2017"	"2017"	191	19636	972.7
	"Smith County, TN"	"47159"	"2018"	"2018"	252	19942	1263.7
	"Smith County, TN"	"47159"	"2019"	"2019"	234	20157	1160.9
	"Stewart County, TN"	"47161"	"2015"	"2015"	154	13259	1161.5
	"Stewart County, TN"	"47161"	"2016"	"2016"	163	13182	1236.5
	"Stewart County, TN"	"47161"	"2017"	"2017"	146	13355	1093.2
	"Stewart County, TN"	"47161"	"2018"	"2018"	179	13561	1320.0
	"Stewart County, TN"	"47161"	"2019"	"2019"	178	13715	1297.8
	"Sullivan County, TN"	"47163"	"2015"	"2015"	2115	156791	1348.9
	"Sullivan County, TN"	"47163"	"2016"	"2016"	2013	156667	1284.9
	"Sullivan County, TN"	"47163"	"2017"	"2017"	2180	157158	1387.1
	"Sullivan County, TN"	"47163"	"2018"	"2018"	2126	157668	1348.4
	"Sullivan County, TN"	"47163"	"2019"	"2019"	2194	158348	1385.6
	"Sumner County, TN"	"47165"	"2015"	"2015"	1481	175989	841.5
	"Sumner County, TN"	"47165"	"2016"	"2016"	1589	180063	882.5
	"Sumner County, TN"	"47165"	"2017"	"2017"	1700	183545	926.2
	"Sumner County, TN"	"47165"	"2018"	"2018"	1682	187149	898.7
	"Sumner County, TN"	"47165"	"2019"	"2019"	1701	191283	889.3
	"Tipton County, TN"	"47167"	"2015"	"2015"	624	61870	1008.6
	"Tipton County, TN"	"47167"	"2016"	"2016"	627	61303	1022.8
	"Tipton County, TN"	"47167"	"2017"	"2017"	614	61366	1000.6
	"Tipton County, TN"	"47167"	"2018"	"2018"	617	61581	1001.9
	"Tipton County, TN"	"47167"	"2019"	"2019"	619	61599	1004.9
	"Trousdale County, TN"	"47169"	"2015"	"2015"	100	8042	1243.5
	"Trousdale County, TN"	"47169"	"2016"	"2016"	111	8271	1342.0
	"Trousdale County, TN"	"47169"	"2017"	"2017"	96	10083	952.1
	"Trousdale County, TN"	"47169"	"2018"	"2018"	113	11012	1026.2
	"Trousdale County, TN"	"47169"	"2019"	"2019"	77	11284	682.4
	"Unicoi County, TN"	"47171"	"2015"	"2015"	275	17860	1539.8
	"Unicoi County, TN"	"47171"	"2016"	"2016"	284	17719	1602.8
	"Unicoi County, TN"	"47171"	"2017"	"2017"	290	17759	1633.0
	"Unicoi County, TN"	"47171"	"2018"	"2018"	308	17761	1734.1
	"Unicoi County, TN"	"47171"	"2019"	"2019"	299	17883	1672.0
	"Union County, TN"	"47173"	"2015"	"2015"	241	19119	1260.5
	"Union County, TN"	"47173"	"2016"	"2016"	204	19140	1065.8
	"Union County, TN"	"47173"	"2017"	"2017"	235	19442	1208.7
	"Union County, TN"	"47173"	"2018"	"2018"	226	19688	1147.9
	"Union County, TN"	"47173"	"2019"	"2019"	225	19972	1126.6
	"Van Buren County, TN"	"47175"	"2015"	"2015"	71	5677	1250.7
	"Van Buren County, TN"	"47175"	"2016"	"2016"	99	5689	1740.2
	"Van Buren County, TN"	"47175"	"2017"	"2017"	71	5742	1236.5
	"Van Buren County, TN"	"47175"	"2018"	"2018"	91	5765	1578.5
	"Van Buren County, TN"	"47175"	"2019"	"2019"	107	5872	1822.2
	"Warren County, TN"	"47177"	"2015"	"2015"	496	40435	1226.7
	"Warren County, TN"	"47177"	"2016"	"2016"	526	40516	1298.3
	"Warren County, TN"	"47177"	"2017"	"2017"	502	40651	1234.9
	"Warren County, TN"	"47177"	"2018"	"2018"	519	40878	1269.6
	"Warren County, TN"	"47177"	"2019"	"2019"	528	41277	1279.2
	"Washington County, TN"	"47179"	"2015"	"2015"	1407	126302	1114.0
	"Washington County, TN"	"47179"	"2016"	"2016"	1408	127440	1104.8
	"Washington County, TN"	"47179"	"2017"	"2017"	1555	127806	1216.7
	"Washington County, TN"	"47179"	"2018"	"2018"	1477	128607	1148.5
	"Washington County, TN"	"47179"	"2019"	"2019"	1525	129375	1178.7
	"Wayne County, TN"	"47181"	"2015"	"2015"	211	16748	1259.9
	"Wayne County, TN"	"47181"	"2016"	"2016"	214	16713	1280.4
	"Wayne County, TN"	"47181"	"2017"	"2017"	229	16583	1380.9
	"Wayne County, TN"	"47181"	"2018"	"2018"	197	16558	1189.8
	"Wayne County, TN"	"47181"	"2019"	"2019"	213	16673	1277.5
	"Weakley County, TN"	"47183"	"2015"	"2015"	395	33960	1163.1
	"Weakley County, TN"	"47183"	"2016"	"2016"	394	33507	1175.9
	"Weakley County, TN"	"47183"	"2017"	"2017"	388	33337	1163.9
	"Weakley County, TN"	"47183"	"2018"	"2018"	401	33415	1200.1
	"Weakley County, TN"	"47183"	"2019"	"2019"	420	33328	1260.2
	"White County, TN"	"47185"	"2015"	"2015"	379	26521	1429.1
	"White County, TN"	"47185"	"2016"	"2016"	377	26653	1414.5
	"White County, TN"	"47185"	"2017"	"2017"	367	26753	1371.8
	"White County, TN"	"47185"	"2018"	"2018"	402	27107	1483.0
	"White County, TN"	"47185"	"2019"	"2019"	356	27345	1301.9
	"Williamson County, TN"	"47187"	"2015"	"2015"	1181	211672	557.9
	"Williamson County, TN"	"47187"	"2016"	"2016"	1214	219107	554.1
	"Williamson County, TN"	"47187"	"2017"	"2017"	1341	226257	592.7
	"Williamson County, TN"	"47187"	"2018"	"2018"	1382	231729	596.4
	"Williamson County, TN"	"47187"	"2019"	"2019"	1483	238412	622.0
	"Wilson County, TN"	"47189"	"2015"	"2015"	1043	128911	809.1
	"Wilson County, TN"	"47189"	"2016"	"2016"	1088	132781	819.4
	"Wilson County, TN"	"47189"	"2017"	"2017"	1098	136442	804.7
	"Wilson County, TN"	"47189"	"2018"	"2018"	1167	140625	829.9
	"Wilson County, TN"	"47189"	"2019"	"2019"	1248	144657	862.7
	"Anderson County, TX"	"48001"	"2015"	"2015"	655	57580	1137.5
	"Anderson County, TX"	"48001"	"2016"	"2016"	651	57734	1127.6
	"Anderson County, TX"	"48001"	"2017"	"2017"	690	57741	1195.0
	"Anderson County, TX"	"48001"	"2018"	"2018"	692	58057	1191.9
	"Anderson County, TX"	"48001"	"2019"	"2019"	668	57735	1157.0
	"Andrews County, TX"	"48003"	"2015"	"2015"	138	18105	762.2
	"Andrews County, TX"	"48003"	"2016"	"2016"	109	17760	613.7
	"Andrews County, TX"	"48003"	"2017"	"2017"	154	17722	869.0
	"Andrews County, TX"	"48003"	"2018"	"2018"	130	18128	717.1
	"Andrews County, TX"	"48003"	"2019"	"2019"	125	18705	668.3
	"Angelina County, TX"	"48005"	"2015"	"2015"	872	88255	988.0
	"Angelina County, TX"	"48005"	"2016"	"2016"	907	87791	1033.1
	"Angelina County, TX"	"48005"	"2017"	"2017"	924	87805	1052.3
	"Angelina County, TX"	"48005"	"2018"	"2018"	964	87092	1106.9
	"Angelina County, TX"	"48005"	"2019"	"2019"	909	86715	1048.3
	"Aransas County, TX"	"48007"	"2015"	"2015"	359	25350	1416.2
	"Aransas County, TX"	"48007"	"2016"	"2016"	339	25721	1318.0
	"Aransas County, TX"	"48007"	"2017"	"2017"	357	25572	1396.1
	"Aransas County, TX"	"48007"	"2018"	"2018"	309	23792	1298.8
	"Aransas County, TX"	"48007"	"2019"	"2019"	361	23510	1535.5
	"Archer County, TX"	"48009"	"2015"	"2015"	91	8715	1044.2
	"Archer County, TX"	"48009"	"2016"	"2016"	100	8703	1149.0
	"Archer County, TX"	"48009"	"2017"	"2017"	88	8809	999.0
	"Archer County, TX"	"48009"	"2018"	"2018"	80	8786	910.5
	"Archer County, TX"	"48009"	"2019"	"2019"	99	8553	1157.5
	"Armstrong County, TX"	"48011"	"2015"	"2015"	38	1947	1951.7
	"Armstrong County, TX"	"48011"	"2016"	"2016"	27	1876	1439.2
	"Armstrong County, TX"	"48011"	"2017"	"2017"	26	1879	1383.7
	"Armstrong County, TX"	"48011"	"2018"	"2018"	26	1892	1374.2
	"Armstrong County, TX"	"48011"	"2019"	"2019"	32	1887	1695.8
	"Atascosa County, TX"	"48013"	"2015"	"2015"	408	48435	842.4
	"Atascosa County, TX"	"48013"	"2016"	"2016"	378	48797	774.6
	"Atascosa County, TX"	"48013"	"2017"	"2017"	408	48981	833.0
	"Atascosa County, TX"	"48013"	"2018"	"2018"	430	50310	854.7
	"Atascosa County, TX"	"48013"	"2019"	"2019"	437	51153	854.3
	"Austin County, TX"	"48015"	"2015"	"2015"	273	29563	923.5
	"Austin County, TX"	"48015"	"2016"	"2016"	287	29758	964.4
	"Austin County, TX"	"48015"	"2017"	"2017"	284	29786	953.5
	"Austin County, TX"	"48015"	"2018"	"2018"	279	29989	930.3
	"Austin County, TX"	"48015"	"2019"	"2019"	302	30032	1005.6
	"Bailey County, TX"	"48017"	"2015"	"2015"	50	7210	693.5
	"Bailey County, TX"	"48017"	"2016"	"2016"	75	7181	1044.4
	"Bailey County, TX"	"48017"	"2017"	"2017"	51	7077	720.6
	"Bailey County, TX"	"48017"	"2018"	"2018"	56	7027	796.9
	"Bailey County, TX"	"48017"	"2019"	"2019"	62	7000	885.7
	"Bandera County, TX"	"48019"	"2015"	"2015"	221	21269	1039.1
	"Bandera County, TX"	"48019"	"2016"	"2016"	215	21776	987.3
	"Bandera County, TX"	"48019"	"2017"	"2017"	263	22351	1176.7
	"Bandera County, TX"	"48019"	"2018"	"2018"	262	22824	1147.9
	"Bandera County, TX"	"48019"	"2019"	"2019"	285	23112	1233.1
	"Bastrop County, TX"	"48021"	"2015"	"2015"	664	80527	824.6
	"Bastrop County, TX"	"48021"	"2016"	"2016"	702	82733	848.5
	"Bastrop County, TX"	"48021"	"2017"	"2017"	700	84761	825.9
	"Bastrop County, TX"	"48021"	"2018"	"2018"	723	86976	831.3
	"Bastrop County, TX"	"48021"	"2019"	"2019"	685	88723	772.1
	"Baylor County, TX"	"48023"	"2015"	"2015"	61	3618	1686.0
	"Baylor County, TX"	"48023"	"2016"	"2016"	66	3697	1785.2
	"Baylor County, TX"	"48023"	"2017"	"2017"	67	3581	1871.0
	"Baylor County, TX"	"48023"	"2018"	"2018"	68	3582	1898.4
	"Baylor County, TX"	"48023"	"2019"	"2019"	64	3509	1823.9
	"Bee County, TX"	"48025"	"2015"	"2015"	271	32874	824.4
	"Bee County, TX"	"48025"	"2016"	"2016"	249	32750	760.3
	"Bee County, TX"	"48025"	"2017"	"2017"	280	32563	859.9
	"Bee County, TX"	"48025"	"2018"	"2018"	293	32587	899.1
	"Bee County, TX"	"48025"	"2019"	"2019"	268	32565	823.0
	"Bell County, TX"	"48027"	"2015"	"2015"	2276	334941	679.5
	"Bell County, TX"	"48027"	"2016"	"2016"	2164	340411	635.7
	"Bell County, TX"	"48027"	"2017"	"2017"	2209	347833	635.1
	"Bell County, TX"	"48027"	"2018"	"2018"	2337	355642	657.1
	"Bell County, TX"	"48027"	"2019"	"2019"	2510	362924	691.6
	"Bexar County, TX"	"48029"	"2015"	"2015"	13000	1897753	685.0
	"Bexar County, TX"	"48029"	"2016"	"2016"	13216	1928680	685.2
	"Bexar County, TX"	"48029"	"2017"	"2017"	13280	1958578	678.0
	"Bexar County, TX"	"48029"	"2018"	"2018"	14165	1986049	713.2
	"Bexar County, TX"	"48029"	"2019"	"2019"	13945	2003554	696.0
	"Blanco County, TX"	"48031"	"2015"	"2015"	122	11004	1108.7
	"Blanco County, TX"	"48031"	"2016"	"2016"	135	11392	1185.0
	"Blanco County, TX"	"48031"	"2017"	"2017"	120	11626	1032.2
	"Blanco County, TX"	"48031"	"2018"	"2018"	142	11702	1213.5
	"Blanco County, TX"	"48031"	"2019"	"2019"	118	11931	989.0
	"Borden County, TX"	"48033"	"2015"	"2015"	10	648	Unreliable
	"Borden County, TX"	"48033"	"2016"	"2016"	Suppressed	633	Suppressed
	"Borden County, TX"	"48033"	"2017"	"2017"	Suppressed	673	Suppressed
	"Borden County, TX"	"48033"	"2018"	"2018"	Suppressed	648	Suppressed
	"Borden County, TX"	"48033"	"2019"	"2019"	11	654	Unreliable
	"Bosque County, TX"	"48035"	"2015"	"2015"	224	17891	1252.0
	"Bosque County, TX"	"48035"	"2016"	"2016"	258	18097	1425.7
	"Bosque County, TX"	"48035"	"2017"	"2017"	256	18326	1396.9
	"Bosque County, TX"	"48035"	"2018"	"2018"	261	18691	1396.4
	"Bosque County, TX"	"48035"	"2019"	"2019"	262	18685	1402.2
	"Bowie County, TX"	"48037"	"2015"	"2015"	1081	93389	1157.5
	"Bowie County, TX"	"48037"	"2016"	"2016"	954	93860	1016.4
	"Bowie County, TX"	"48037"	"2017"	"2017"	1068	94012	1136.0
	"Bowie County, TX"	"48037"	"2018"	"2018"	1112	94324	1178.9
	"Bowie County, TX"	"48037"	"2019"	"2019"	1082	93245	1160.4
	"Brazoria County, TX"	"48039"	"2015"	"2015"	2160	346312	623.7
	"Brazoria County, TX"	"48039"	"2016"	"2016"	2388	354195	674.2
	"Brazoria County, TX"	"48039"	"2017"	"2017"	2420	362457	667.7
	"Brazoria County, TX"	"48039"	"2018"	"2018"	2383	370200	643.7
	"Brazoria County, TX"	"48039"	"2019"	"2019"	2421	374264	646.9
	"Brazos County, TX"	"48041"	"2015"	"2015"	1066	215037	495.7
	"Brazos County, TX"	"48041"	"2016"	"2016"	959	220417	435.1
	"Brazos County, TX"	"48041"	"2017"	"2017"	983	222830	441.1
	"Brazos County, TX"	"48041"	"2018"	"2018"	1122	226758	494.8
	"Brazos County, TX"	"48041"	"2019"	"2019"	1129	229211	492.6
	"Brewster County, TX"	"48043"	"2015"	"2015"	82	9145	896.7
	"Brewster County, TX"	"48043"	"2016"	"2016"	89	9200	967.4
	"Brewster County, TX"	"48043"	"2017"	"2017"	87	9337	931.8
	"Brewster County, TX"	"48043"	"2018"	"2018"	79	9267	852.5
	"Brewster County, TX"	"48043"	"2019"	"2019"	92	9203	999.7
	"Briscoe County, TX"	"48045"	"2015"	"2015"	20	1505	1328.9
	"Briscoe County, TX"	"48045"	"2016"	"2016"	25	1474	1696.1
	"Briscoe County, TX"	"48045"	"2017"	"2017"	15	1528	Unreliable
	"Briscoe County, TX"	"48045"	"2018"	"2018"	17	1516	Unreliable
	"Briscoe County, TX"	"48045"	"2019"	"2019"	19	1546	Unreliable
	"Brooks County, TX"	"48047"	"2015"	"2015"	91	7230	1258.6
	"Brooks County, TX"	"48047"	"2016"	"2016"	69	7214	956.5
	"Brooks County, TX"	"48047"	"2017"	"2017"	73	7235	1009.0
	"Brooks County, TX"	"48047"	"2018"	"2018"	83	7114	1166.7
	"Brooks County, TX"	"48047"	"2019"	"2019"	91	7093	1283.0
	"Brown County, TX"	"48049"	"2015"	"2015"	515	37896	1359.0
	"Brown County, TX"	"48049"	"2016"	"2016"	503	38271	1314.3
	"Brown County, TX"	"48049"	"2017"	"2017"	504	38053	1324.5
	"Brown County, TX"	"48049"	"2018"	"2018"	465	37924	1226.1
	"Brown County, TX"	"48049"	"2019"	"2019"	531	37864	1402.4
	"Burleson County, TX"	"48051"	"2015"	"2015"	215	17460	1231.4
	"Burleson County, TX"	"48051"	"2016"	"2016"	246	17760	1385.1
	"Burleson County, TX"	"48051"	"2017"	"2017"	237	18011	1315.9
	"Burleson County, TX"	"48051"	"2018"	"2018"	236	18389	1283.4
	"Burleson County, TX"	"48051"	"2019"	"2019"	241	18443	1306.7
	"Burnet County, TX"	"48053"	"2015"	"2015"	530	45463	1165.8
	"Burnet County, TX"	"48053"	"2016"	"2016"	489	46243	1057.5
	"Burnet County, TX"	"48053"	"2017"	"2017"	498	46804	1064.0
	"Burnet County, TX"	"48053"	"2018"	"2018"	528	47542	1110.6
	"Burnet County, TX"	"48053"	"2019"	"2019"	558	48155	1158.8
	"Caldwell County, TX"	"48055"	"2015"	"2015"	322	40522	794.6
	"Caldwell County, TX"	"48055"	"2016"	"2016"	329	41161	799.3
	"Caldwell County, TX"	"48055"	"2017"	"2017"	371	42338	876.3
	"Caldwell County, TX"	"48055"	"2018"	"2018"	393	43247	908.7
	"Caldwell County, TX"	"48055"	"2019"	"2019"	386	43664	884.0
	"Calhoun County, TX"	"48057"	"2015"	"2015"	198	21895	904.3
	"Calhoun County, TX"	"48057"	"2016"	"2016"	203	21965	924.2
	"Calhoun County, TX"	"48057"	"2017"	"2017"	213	21744	979.6
	"Calhoun County, TX"	"48057"	"2018"	"2018"	208	21561	964.7
	"Calhoun County, TX"	"48057"	"2019"	"2019"	204	21290	958.2
	"Callahan County, TX"	"48059"	"2015"	"2015"	179	13557	1320.4
	"Callahan County, TX"	"48059"	"2016"	"2016"	187	13820	1353.1
	"Callahan County, TX"	"48059"	"2017"	"2017"	174	13946	1247.7
	"Callahan County, TX"	"48059"	"2018"	"2018"	166	13994	1186.2
	"Callahan County, TX"	"48059"	"2019"	"2019"	169	13943	1212.1
	"Cameron County, TX"	"48061"	"2015"	"2015"	2687	422156	636.5
	"Cameron County, TX"	"48061"	"2016"	"2016"	2728	422135	646.2
	"Cameron County, TX"	"48061"	"2017"	"2017"	2737	423725	645.9
	"Cameron County, TX"	"48061"	"2018"	"2018"	2796	423908	659.6
	"Cameron County, TX"	"48061"	"2019"	"2019"	2782	423163	657.4
	"Camp County, TX"	"48063"	"2015"	"2015"	132	12682	1040.8
	"Camp County, TX"	"48063"	"2016"	"2016"	156	12867	1212.4
	"Camp County, TX"	"48063"	"2017"	"2017"	137	12855	1065.7
	"Camp County, TX"	"48063"	"2018"	"2018"	152	13033	1166.3
	"Camp County, TX"	"48063"	"2019"	"2019"	146	13094	1115.0
	"Carson County, TX"	"48065"	"2015"	"2015"	58	5969	971.7
	"Carson County, TX"	"48065"	"2016"	"2016"	58	6057	957.6
	"Carson County, TX"	"48065"	"2017"	"2017"	80	6032	1326.3
	"Carson County, TX"	"48065"	"2018"	"2018"	57	6005	949.2
	"Carson County, TX"	"48065"	"2019"	"2019"	54	5926	911.2
	"Cass County, TX"	"48067"	"2015"	"2015"	418	30313	1378.9
	"Cass County, TX"	"48067"	"2016"	"2016"	431	30375	1418.9
	"Cass County, TX"	"48067"	"2017"	"2017"	432	30012	1439.4
	"Cass County, TX"	"48067"	"2018"	"2018"	378	30119	1255.0
	"Cass County, TX"	"48067"	"2019"	"2019"	417	30026	1388.8
	"Castro County, TX"	"48069"	"2015"	"2015"	65	7656	849.0
	"Castro County, TX"	"48069"	"2016"	"2016"	50	7669	652.0
	"Castro County, TX"	"48069"	"2017"	"2017"	60	7843	765.0
	"Castro County, TX"	"48069"	"2018"	"2018"	75	7665	978.5
	"Castro County, TX"	"48069"	"2019"	"2019"	59	7530	783.5
	"Chambers County, TX"	"48071"	"2015"	"2015"	291	38863	748.8
	"Chambers County, TX"	"48071"	"2016"	"2016"	281	39899	704.3
	"Chambers County, TX"	"48071"	"2017"	"2017"	284	41441	685.3
	"Chambers County, TX"	"48071"	"2018"	"2018"	289	42454	680.7
	"Chambers County, TX"	"48071"	"2019"	"2019"	294	43837	670.7
	"Cherokee County, TX"	"48073"	"2015"	"2015"	560	51542	1086.5
	"Cherokee County, TX"	"48073"	"2016"	"2016"	553	51668	1070.3
	"Cherokee County, TX"	"48073"	"2017"	"2017"	590	52240	1129.4
	"Cherokee County, TX"	"48073"	"2018"	"2018"	568	52592	1080.0
	"Cherokee County, TX"	"48073"	"2019"	"2019"	553	52646	1050.4
	"Childress County, TX"	"48075"	"2015"	"2015"	74	7088	1044.0
	"Childress County, TX"	"48075"	"2016"	"2016"	89	7052	1262.1
	"Childress County, TX"	"48075"	"2017"	"2017"	75	7067	1061.3
	"Childress County, TX"	"48075"	"2018"	"2018"	61	7291	836.6
	"Childress County, TX"	"48075"	"2019"	"2019"	95	7306	1300.3
	"Clay County, TX"	"48077"	"2015"	"2015"	131	10360	1264.5
	"Clay County, TX"	"48077"	"2016"	"2016"	118	10193	1157.7
	"Clay County, TX"	"48077"	"2017"	"2017"	132	10421	1266.7
	"Clay County, TX"	"48077"	"2018"	"2018"	120	10456	1147.7
	"Clay County, TX"	"48077"	"2019"	"2019"	145	10471	1384.8
	"Cochran County, TX"	"48079"	"2015"	"2015"	31	2953	1049.8
	"Cochran County, TX"	"48079"	"2016"	"2016"	30	2882	1040.9
	"Cochran County, TX"	"48079"	"2017"	"2017"	25	2851	876.9
	"Cochran County, TX"	"48079"	"2018"	"2018"	23	2836	811.0
	"Cochran County, TX"	"48079"	"2019"	"2019"	31	2853	1086.6
	"Coke County, TX"	"48081"	"2015"	"2015"	53	3238	1636.8
	"Coke County, TX"	"48081"	"2016"	"2016"	56	3264	1715.7
	"Coke County, TX"	"48081"	"2017"	"2017"	52	3306	1572.9
	"Coke County, TX"	"48081"	"2018"	"2018"	48	3370	1424.3
	"Coke County, TX"	"48081"	"2019"	"2019"	51	3387	1505.8
	"Coleman County, TX"	"48083"	"2015"	"2015"	133	8338	1595.1
	"Coleman County, TX"	"48083"	"2016"	"2016"	122	8420	1448.9
	"Coleman County, TX"	"48083"	"2017"	"2017"	143	8430	1696.3
	"Coleman County, TX"	"48083"	"2018"	"2018"	140	8397	1667.3
	"Coleman County, TX"	"48083"	"2019"	"2019"	162	8175	1981.7
	"Collin County, TX"	"48085"	"2015"	"2015"	4010	914127	438.7
	"Collin County, TX"	"48085"	"2016"	"2016"	4208	939585	447.9
	"Collin County, TX"	"48085"	"2017"	"2017"	4411	969603	454.9
	"Collin County, TX"	"48085"	"2018"	"2018"	4704	1005146	468.0
	"Collin County, TX"	"48085"	"2019"	"2019"	4869	1034730	470.6
	"Collingsworth County, TX"	"48087"	"2015"	"2015"	39	3044	1281.2
	"Collingsworth County, TX"	"48087"	"2016"	"2016"	39	3016	1293.1
	"Collingsworth County, TX"	"48087"	"2017"	"2017"	30	2987	1004.4
	"Collingsworth County, TX"	"48087"	"2018"	"2018"	46	2962	1553.0
	"Collingsworth County, TX"	"48087"	"2019"	"2019"	36	2920	1232.9
	"Colorado County, TX"	"48089"	"2015"	"2015"	256	20870	1226.6
	"Colorado County, TX"	"48089"	"2016"	"2016"	263	21019	1251.2
	"Colorado County, TX"	"48089"	"2017"	"2017"	268	21232	1262.2
	"Colorado County, TX"	"48089"	"2018"	"2018"	246	21217	1159.4
	"Colorado County, TX"	"48089"	"2019"	"2019"	268	21493	1246.9
	"Comal County, TX"	"48091"	"2015"	"2015"	1109	129048	859.4
	"Comal County, TX"	"48091"	"2016"	"2016"	1152	134788	854.7
	"Comal County, TX"	"48091"	"2017"	"2017"	1240	141009	879.4
	"Comal County, TX"	"48091"	"2018"	"2018"	1352	148373	911.2
	"Comal County, TX"	"48091"	"2019"	"2019"	1321	156209	845.7
	"Comanche County, TX"	"48093"	"2015"	"2015"	188	13430	1399.9
	"Comanche County, TX"	"48093"	"2016"	"2016"	171	13484	1268.2
	"Comanche County, TX"	"48093"	"2017"	"2017"	185	13573	1363.0
	"Comanche County, TX"	"48093"	"2018"	"2018"	180	13534	1330.0
	"Comanche County, TX"	"48093"	"2019"	"2019"	191	13635	1400.8
	"Concho County, TX"	"48095"	"2015"	"2015"	33	4081	808.6
	"Concho County, TX"	"48095"	"2016"	"2016"	31	4279	724.5
	"Concho County, TX"	"48095"	"2017"	"2017"	36	2717	1325.0
	"Concho County, TX"	"48095"	"2018"	"2018"	27	4276	631.4
	"Concho County, TX"	"48095"	"2019"	"2019"	37	2726	1357.3
	"Cooke County, TX"	"48097"	"2015"	"2015"	413	39229	1052.8
	"Cooke County, TX"	"48097"	"2016"	"2016"	408	39266	1039.1
	"Cooke County, TX"	"48097"	"2017"	"2017"	399	39895	1000.1
	"Cooke County, TX"	"48097"	"2018"	"2018"	412	40574	1015.4
	"Cooke County, TX"	"48097"	"2019"	"2019"	454	41257	1100.4
	"Coryell County, TX"	"48099"	"2015"	"2015"	526	75503	696.7
	"Coryell County, TX"	"48099"	"2016"	"2016"	461	74686	617.3
	"Coryell County, TX"	"48099"	"2017"	"2017"	475	74913	634.1
	"Coryell County, TX"	"48099"	"2018"	"2018"	498	74808	665.7
	"Coryell County, TX"	"48099"	"2019"	"2019"	533	75951	701.8
	"Cottle County, TX"	"48101"	"2015"	"2015"	31	1426	2173.9
	"Cottle County, TX"	"48101"	"2016"	"2016"	26	1402	1854.5
	"Cottle County, TX"	"48101"	"2017"	"2017"	23	1387	1658.3
