"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	38	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	43	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	35	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	50	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	55	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	37	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	21	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	14	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Mar., 2020"	"2020/03"	66	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Apr., 2020"	"2020/04"	715	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"May, 2020"	"2020/05"	793	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Jun., 2020"	"2020/06"	367	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Jul., 2020"	"2020/07"	351	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Aug., 2020"	"2020/08"	457	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Sep., 2020"	"2020/09"	440	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Oct., 2020"	"2020/10"	450	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Nov., 2020"	"2020/11"	711	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1471	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Jan., 2021"	"2021/01"	2188	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1136	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Mar., 2021"	"2021/03"	530	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Apr., 2021"	"2021/04"	428	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"May, 2021"	"2021/05"	303	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Jun., 2021"	"2021/06"	135	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Jul., 2021"	"2021/07"	98	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Aug., 2021"	"2021/08"	516	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1216	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Oct., 2021"	"2021/10"	995	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Nov., 2021"	"2021/11"	584	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Dec., 2021"	"2021/12"	861	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1862	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1019	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	307	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	93	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	110	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	188	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	199	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	253	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	209	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	152	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	124	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	212	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Mar., 2020"	"2020/03"	273	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Apr., 2020"	"2020/04"	509	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"May, 2020"	"2020/05"	245	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Jun., 2020"	"2020/06"	138	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Jul., 2020"	"2020/07"	259	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Aug., 2020"	"2020/08"	251	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Sep., 2020"	"2020/09"	147	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Oct., 2020"	"2020/10"	198	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Nov., 2020"	"2020/11"	427	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Dec., 2020"	"2020/12"	832	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Jan., 2021"	"2021/01"	688	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Feb., 2021"	"2021/02"	346	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Mar., 2021"	"2021/03"	156	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Apr., 2021"	"2021/04"	191	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"May, 2021"	"2021/05"	223	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Jun., 2021"	"2021/06"	178	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Jul., 2021"	"2021/07"	143	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Aug., 2021"	"2021/08"	607	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1116	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Oct., 2021"	"2021/10"	765	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Nov., 2021"	"2021/11"	585	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Dec., 2021"	"2021/12"	453	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	942	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	609	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	157	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	60	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	110	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	160	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	168	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	121	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	100	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	103	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	195	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Apr., 2020"	"2020/04"	41	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"May, 2020"	"2020/05"	35	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Jun., 2020"	"2020/06"	15	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Jul., 2020"	"2020/07"	33	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Aug., 2020"	"2020/08"	100	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Sep., 2020"	"2020/09"	107	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Oct., 2020"	"2020/10"	125	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Nov., 2020"	"2020/11"	299	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Dec., 2020"	"2020/12"	727	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Jan., 2021"	"2021/01"	669	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Feb., 2021"	"2021/02"	249	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Mar., 2021"	"2021/03"	98	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Apr., 2021"	"2021/04"	116	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"May, 2021"	"2021/05"	120	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Jun., 2021"	"2021/06"	64	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Jul., 2021"	"2021/07"	38	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Aug., 2021"	"2021/08"	190	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Sep., 2021"	"2021/09"	642	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Oct., 2021"	"2021/10"	609	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Nov., 2021"	"2021/11"	404	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Dec., 2021"	"2021/12"	420	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	564	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	472	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	184	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	52	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	49	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	60	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	84	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	91	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	94	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	75	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	48	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	84	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Jan., 2020"	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Mar., 2020"	"2020/03"	43	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Apr., 2020"	"2020/04"	295	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"May, 2020"	"2020/05"	269	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Jun., 2020"	"2020/06"	150	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Jul., 2020"	"2020/07"	133	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Aug., 2020"	"2020/08"	159	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Sep., 2020"	"2020/09"	173	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Oct., 2020"	"2020/10"	841	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1865	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1503	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Jan., 2021"	"2021/01"	872	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Feb., 2021"	"2021/02"	320	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Mar., 2021"	"2021/03"	128	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Apr., 2021"	"2021/04"	149	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"May, 2021"	"2021/05"	132	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Jun., 2021"	"2021/06"	53	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Jul., 2021"	"2021/07"	48	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Aug., 2021"	"2021/08"	269	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Sep., 2021"	"2021/09"	592	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Oct., 2021"	"2021/10"	663	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Nov., 2021"	"2021/11"	792	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1244	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1257	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	472	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	136	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	48	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	88	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	81	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	111	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	124	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	109	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	109	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	159	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	163	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Apr., 2020"	"2020/04"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"May, 2020"	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Jun., 2020"	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Jul., 2020"	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Aug., 2020"	"2020/08"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Oct., 2020"	"2020/10"	63	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Nov., 2020"	"2020/11"	169	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2020"	"2020"	"Dec., 2020"	"2020/12"	182	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Jan., 2021"	"2021/01"	112	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Feb., 2021"	"2021/02"	40	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Mar., 2021"	"2021/03"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Apr., 2021"	"2021/04"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"May, 2021"	"2021/05"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Jun., 2021"	"2021/06"	27	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Jul., 2021"	"2021/07"	41	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Aug., 2021"	"2021/08"	95	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Sep., 2021"	"2021/09"	186	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Oct., 2021"	"2021/10"	224	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Nov., 2021"	"2021/11"	170	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2021"	"2021"	"Dec., 2021"	"2021/12"	95	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	67	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	79	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	31	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	12	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	19	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	16	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	11	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	12	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	20	Not Applicable	Not Applicable
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	10	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"UCD - ICD-10 Codes: U07.1 (COVID-19)"
"Year/Month: 2020; 2021; 2022 (provisional)"
"Group By: Residence State; Year; Month"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Jun 17, 2023 4:34:01 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Jun 17, 2023 4:34:01"
"PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"4. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#ICD-10 Changes."
