"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Taylor County, TX"	"48441"	29	Not Applicable	Not Applicable
	"Terrell County, TX"	"48443"	0	Not Applicable	Not Applicable
	"Terry County, TX"	"48445"	0	Not Applicable	Not Applicable
	"Throckmorton County, TX"	"48447"	Suppressed	Not Applicable	Not Applicable
	"Titus County, TX"	"48449"	Suppressed	Not Applicable	Not Applicable
	"Tom Green County, TX"	"48451"	16	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	77	Not Applicable	Not Applicable
	"Trinity County, TX"	"48455"	Suppressed	Not Applicable	Not Applicable
	"Tyler County, TX"	"48457"	Suppressed	Not Applicable	Not Applicable
	"Upshur County, TX"	"48459"	11	Not Applicable	Not Applicable
	"Upton County, TX"	"48461"	0	Not Applicable	Not Applicable
	"Uvalde County, TX"	"48463"	Suppressed	Not Applicable	Not Applicable
	"Val Verde County, TX"	"48465"	10	Not Applicable	Not Applicable
	"Van Zandt County, TX"	"48467"	17	Not Applicable	Not Applicable
	"Victoria County, TX"	"48469"	13	Not Applicable	Not Applicable
	"Walker County, TX"	"48471"	Suppressed	Not Applicable	Not Applicable
	"Waller County, TX"	"48473"	Suppressed	Not Applicable	Not Applicable
	"Ward County, TX"	"48475"	Suppressed	Not Applicable	Not Applicable
	"Washington County, TX"	"48477"	Suppressed	Not Applicable	Not Applicable
	"Webb County, TX"	"48479"	37	Not Applicable	Not Applicable
	"Wharton County, TX"	"48481"	13	Not Applicable	Not Applicable
	"Wheeler County, TX"	"48483"	Suppressed	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	37	Not Applicable	Not Applicable
	"Wilbarger County, TX"	"48487"	Suppressed	Not Applicable	Not Applicable
	"Willacy County, TX"	"48489"	10	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	45	Not Applicable	Not Applicable
	"Wilson County, TX"	"48493"	Suppressed	Not Applicable	Not Applicable
	"Winkler County, TX"	"48495"	Suppressed	Not Applicable	Not Applicable
	"Wise County, TX"	"48497"	12	Not Applicable	Not Applicable
	"Wood County, TX"	"48499"	13	Not Applicable	Not Applicable
	"Yoakum County, TX"	"48501"	Suppressed	Not Applicable	Not Applicable
	"Young County, TX"	"48503"	Suppressed	Not Applicable	Not Applicable
	"Zapata County, TX"	"48505"	Suppressed	Not Applicable	Not Applicable
	"Zavala County, TX"	"48507"	Suppressed	Not Applicable	Not Applicable
	"Beaver County, UT"	"49001"	0	Not Applicable	Not Applicable
	"Box Elder County, UT"	"49003"	Suppressed	Not Applicable	Not Applicable
	"Cache County, UT"	"49005"	10	Not Applicable	Not Applicable
	"Carbon County, UT"	"49007"	Suppressed	Not Applicable	Not Applicable
	"Daggett County, UT"	"49009"	0	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	18	Not Applicable	Not Applicable
	"Duchesne County, UT"	"49013"	Suppressed	Not Applicable	Not Applicable
	"Emery County, UT"	"49015"	0	Not Applicable	Not Applicable
	"Garfield County, UT"	"49017"	0	Not Applicable	Not Applicable
	"Grand County, UT"	"49019"	0	Not Applicable	Not Applicable
	"Iron County, UT"	"49021"	Suppressed	Not Applicable	Not Applicable
	"Juab County, UT"	"49023"	Suppressed	Not Applicable	Not Applicable
	"Kane County, UT"	"49025"	Suppressed	Not Applicable	Not Applicable
	"Millard County, UT"	"49027"	Suppressed	Not Applicable	Not Applicable
	"Morgan County, UT"	"49029"	0	Not Applicable	Not Applicable
	"Piute County, UT"	"49031"	0	Not Applicable	Not Applicable
	"Rich County, UT"	"49033"	0	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	83	Not Applicable	Not Applicable
	"San Juan County, UT"	"49037"	Suppressed	Not Applicable	Not Applicable
	"Sanpete County, UT"	"49039"	Suppressed	Not Applicable	Not Applicable
	"Sevier County, UT"	"49041"	Suppressed	Not Applicable	Not Applicable
	"Summit County, UT"	"49043"	Suppressed	Not Applicable	Not Applicable
	"Tooele County, UT"	"49045"	Suppressed	Not Applicable	Not Applicable
	"Uintah County, UT"	"49047"	Suppressed	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	39	Not Applicable	Not Applicable
	"Wasatch County, UT"	"49051"	Suppressed	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	18	Not Applicable	Not Applicable
	"Wayne County, UT"	"49055"	0	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	26	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	Suppressed	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	Suppressed	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	Suppressed	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	19	Not Applicable	Not Applicable
	"Essex County, VT"	"50009"	0	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	Suppressed	Not Applicable	Not Applicable
	"Grand Isle County, VT"	"50013"	Suppressed	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	0	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	Suppressed	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	0	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	Suppressed	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	12	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	Suppressed	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	Suppressed	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	Suppressed	Not Applicable	Not Applicable
	"Albemarle County, VA"	"51003"	14	Not Applicable	Not Applicable
	"Alleghany County, VA"	"51005"	Suppressed	Not Applicable	Not Applicable
	"Amelia County, VA"	"51007"	Suppressed	Not Applicable	Not Applicable
	"Amherst County, VA"	"51009"	Suppressed	Not Applicable	Not Applicable
	"Appomattox County, VA"	"51011"	Suppressed	Not Applicable	Not Applicable
	"Arlington County, VA"	"51013"	Suppressed	Not Applicable	Not Applicable
	"Augusta County, VA"	"51015"	14	Not Applicable	Not Applicable
	"Bath County, VA"	"51017"	0	Not Applicable	Not Applicable
	"Bedford County, VA"	"51019"	17	Not Applicable	Not Applicable
	"Bland County, VA"	"51021"	Suppressed	Not Applicable	Not Applicable
	"Botetourt County, VA"	"51023"	Suppressed	Not Applicable	Not Applicable
	"Brunswick County, VA"	"51025"	Suppressed	Not Applicable	Not Applicable
	"Buchanan County, VA"	"51027"	14	Not Applicable	Not Applicable
	"Buckingham County, VA"	"51029"	Suppressed	Not Applicable	Not Applicable
	"Campbell County, VA"	"51031"	19	Not Applicable	Not Applicable
	"Caroline County, VA"	"51033"	Suppressed	Not Applicable	Not Applicable
	"Carroll County, VA"	"51035"	12	Not Applicable	Not Applicable
	"Charles City County, VA"	"51036"	Suppressed	Not Applicable	Not Applicable
	"Charlotte County, VA"	"51037"	0	Not Applicable	Not Applicable
	"Chesterfield County, VA"	"51041"	28	Not Applicable	Not Applicable
	"Clarke County, VA"	"51043"	Suppressed	Not Applicable	Not Applicable
	"Craig County, VA"	"51045"	Suppressed	Not Applicable	Not Applicable
	"Culpeper County, VA"	"51047"	15	Not Applicable	Not Applicable
	"Cumberland County, VA"	"51049"	Suppressed	Not Applicable	Not Applicable
	"Dickenson County, VA"	"51051"	Suppressed	Not Applicable	Not Applicable
	"Dinwiddie County, VA"	"51053"	Suppressed	Not Applicable	Not Applicable
	"Essex County, VA"	"51057"	Suppressed	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	76	Not Applicable	Not Applicable
	"Fauquier County, VA"	"51061"	Suppressed	Not Applicable	Not Applicable
	"Floyd County, VA"	"51063"	Suppressed	Not Applicable	Not Applicable
	"Fluvanna County, VA"	"51065"	Suppressed	Not Applicable	Not Applicable
	"Franklin County, VA"	"51067"	16	Not Applicable	Not Applicable
	"Frederick County, VA"	"51069"	15	Not Applicable	Not Applicable
	"Giles County, VA"	"51071"	Suppressed	Not Applicable	Not Applicable
	"Gloucester County, VA"	"51073"	Suppressed	Not Applicable	Not Applicable
	"Goochland County, VA"	"51075"	Suppressed	Not Applicable	Not Applicable
	"Grayson County, VA"	"51077"	Suppressed	Not Applicable	Not Applicable
	"Greene County, VA"	"51079"	Suppressed	Not Applicable	Not Applicable
	"Greensville County, VA"	"51081"	Suppressed	Not Applicable	Not Applicable
	"Halifax County, VA"	"51083"	Suppressed	Not Applicable	Not Applicable
	"Hanover County, VA"	"51085"	12	Not Applicable	Not Applicable
	"Henrico County, VA"	"51087"	43	Not Applicable	Not Applicable
	"Henry County, VA"	"51089"	27	Not Applicable	Not Applicable
	"Highland County, VA"	"51091"	0	Not Applicable	Not Applicable
	"Isle of Wight County, VA"	"51093"	Suppressed	Not Applicable	Not Applicable
	"James City County, VA"	"51095"	Suppressed	Not Applicable	Not Applicable
	"King and Queen County, VA"	"51097"	0	Not Applicable	Not Applicable
	"King George County, VA"	"51099"	Suppressed	Not Applicable	Not Applicable
	"King William County, VA"	"51101"	Suppressed	Not Applicable	Not Applicable
	"Lancaster County, VA"	"51103"	Suppressed	Not Applicable	Not Applicable
	"Lee County, VA"	"51105"	Suppressed	Not Applicable	Not Applicable
	"Loudoun County, VA"	"51107"	13	Not Applicable	Not Applicable
	"Louisa County, VA"	"51109"	Suppressed	Not Applicable	Not Applicable
	"Lunenburg County, VA"	"51111"	Suppressed	Not Applicable	Not Applicable
	"Madison County, VA"	"51113"	Suppressed	Not Applicable	Not Applicable
	"Mathews County, VA"	"51115"	0	Not Applicable	Not Applicable
	"Mecklenburg County, VA"	"51117"	17	Not Applicable	Not Applicable
	"Middlesex County, VA"	"51119"	Suppressed	Not Applicable	Not Applicable
	"Montgomery County, VA"	"51121"	11	Not Applicable	Not Applicable
	"Nelson County, VA"	"51125"	Suppressed	Not Applicable	Not Applicable
	"New Kent County, VA"	"51127"	Suppressed	Not Applicable	Not Applicable
	"Northampton County, VA"	"51131"	Suppressed	Not Applicable	Not Applicable
	"Northumberland County, VA"	"51133"	0	Not Applicable	Not Applicable
	"Nottoway County, VA"	"51135"	Suppressed	Not Applicable	Not Applicable
	"Orange County, VA"	"51137"	11	Not Applicable	Not Applicable
	"Page County, VA"	"51139"	Suppressed	Not Applicable	Not Applicable
	"Patrick County, VA"	"51141"	Suppressed	Not Applicable	Not Applicable
	"Pittsylvania County, VA"	"51143"	14	Not Applicable	Not Applicable
	"Powhatan County, VA"	"51145"	Suppressed	Not Applicable	Not Applicable
	"Prince Edward County, VA"	"51147"	Suppressed	Not Applicable	Not Applicable
	"Prince George County, VA"	"51149"	Suppressed	Not Applicable	Not Applicable
	"Prince William County, VA"	"51153"	32	Not Applicable	Not Applicable
	"Pulaski County, VA"	"51155"	13	Not Applicable	Not Applicable
	"Rappahannock County, VA"	"51157"	Suppressed	Not Applicable	Not Applicable
	"Richmond County, VA"	"51159"	Suppressed	Not Applicable	Not Applicable
	"Roanoke County, VA"	"51161"	11	Not Applicable	Not Applicable
	"Rockbridge County, VA"	"51163"	11	Not Applicable	Not Applicable
	"Rockingham County, VA"	"51165"	13	Not Applicable	Not Applicable
	"Russell County, VA"	"51167"	11	Not Applicable	Not Applicable
	"Scott County, VA"	"51169"	10	Not Applicable	Not Applicable
	"Shenandoah County, VA"	"51171"	13	Not Applicable	Not Applicable
	"Smyth County, VA"	"51173"	14	Not Applicable	Not Applicable
	"Southampton County, VA"	"51175"	Suppressed	Not Applicable	Not Applicable
	"Spotsylvania County, VA"	"51177"	16	Not Applicable	Not Applicable
	"Stafford County, VA"	"51179"	13	Not Applicable	Not Applicable
	"Surry County, VA"	"51181"	Suppressed	Not Applicable	Not Applicable
	"Sussex County, VA"	"51183"	Suppressed	Not Applicable	Not Applicable
	"Tazewell County, VA"	"51185"	21	Not Applicable	Not Applicable
	"Warren County, VA"	"51187"	Suppressed	Not Applicable	Not Applicable
	"Washington County, VA"	"51191"	Suppressed	Not Applicable	Not Applicable
	"Westmoreland County, VA"	"51193"	Suppressed	Not Applicable	Not Applicable
	"Wise County, VA"	"51195"	17	Not Applicable	Not Applicable
	"Wythe County, VA"	"51197"	12	Not Applicable	Not Applicable
	"York County, VA"	"51199"	Suppressed	Not Applicable	Not Applicable
	"Alexandria city, VA"	"51510"	Suppressed	Not Applicable	Not Applicable
	"Bristol city, VA"	"51520"	Suppressed	Not Applicable	Not Applicable
	"Buena Vista city, VA"	"51530"	Suppressed	Not Applicable	Not Applicable
	"Charlottesville city, VA"	"51540"	Suppressed	Not Applicable	Not Applicable
	"Chesapeake city, VA"	"51550"	28	Not Applicable	Not Applicable
	"Colonial Heights city, VA"	"51570"	Suppressed	Not Applicable	Not Applicable
	"Covington city, VA"	"51580"	Suppressed	Not Applicable	Not Applicable
	"Danville city, VA"	"51590"	Suppressed	Not Applicable	Not Applicable
	"Emporia city, VA"	"51595"	Suppressed	Not Applicable	Not Applicable
	"Fairfax city, VA"	"51600"	Suppressed	Not Applicable	Not Applicable
	"Falls Church city, VA"	"51610"	Suppressed	Not Applicable	Not Applicable
	"Franklin city, VA"	"51620"	Suppressed	Not Applicable	Not Applicable
	"Fredericksburg city, VA"	"51630"	Suppressed	Not Applicable	Not Applicable
	"Galax city, VA"	"51640"	Suppressed	Not Applicable	Not Applicable
	"Hampton city, VA"	"51650"	12	Not Applicable	Not Applicable
	"Harrisonburg city, VA"	"51660"	Suppressed	Not Applicable	Not Applicable
	"Hopewell city, VA"	"51670"	Suppressed	Not Applicable	Not Applicable
	"Lexington city, VA"	"51678"	0	Not Applicable	Not Applicable
	"Lynchburg city, VA"	"51680"	17	Not Applicable	Not Applicable
	"Manassas city, VA"	"51683"	Suppressed	Not Applicable	Not Applicable
	"Manassas Park city, VA"	"51685"	Suppressed	Not Applicable	Not Applicable
	"Martinsville city, VA"	"51690"	Suppressed	Not Applicable	Not Applicable
	"Newport News city, VA"	"51700"	25	Not Applicable	Not Applicable
	"Norfolk city, VA"	"51710"	16	Not Applicable	Not Applicable
	"Norton city, VA"	"51720"	Suppressed	Not Applicable	Not Applicable
	"Petersburg city, VA"	"51730"	11	Not Applicable	Not Applicable
	"Poquoson city, VA"	"51735"	Suppressed	Not Applicable	Not Applicable
	"Portsmouth city, VA"	"51740"	12	Not Applicable	Not Applicable
	"Radford city, VA"	"51750"	Suppressed	Not Applicable	Not Applicable
	"Richmond city, VA"	"51760"	22	Not Applicable	Not Applicable
	"Roanoke city, VA"	"51770"	25	Not Applicable	Not Applicable
	"Salem city, VA"	"51775"	Suppressed	Not Applicable	Not Applicable
	"Staunton city, VA"	"51790"	Suppressed	Not Applicable	Not Applicable
	"Suffolk city, VA"	"51800"	13	Not Applicable	Not Applicable
	"Virginia Beach city, VA"	"51810"	40	Not Applicable	Not Applicable
	"Waynesboro city, VA"	"51820"	Suppressed	Not Applicable	Not Applicable
	"Williamsburg city, VA"	"51830"	0	Not Applicable	Not Applicable
	"Winchester city, VA"	"51840"	Suppressed	Not Applicable	Not Applicable
	"Adams County, WA"	"53001"	Suppressed	Not Applicable	Not Applicable
	"Asotin County, WA"	"53003"	Suppressed	Not Applicable	Not Applicable
	"Benton County, WA"	"53005"	18	Not Applicable	Not Applicable
	"Chelan County, WA"	"53007"	10	Not Applicable	Not Applicable
	"Clallam County, WA"	"53009"	18	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	43	Not Applicable	Not Applicable
	"Columbia County, WA"	"53013"	Suppressed	Not Applicable	Not Applicable
	"Cowlitz County, WA"	"53015"	15	Not Applicable	Not Applicable
	"Douglas County, WA"	"53017"	Suppressed	Not Applicable	Not Applicable
	"Ferry County, WA"	"53019"	Suppressed	Not Applicable	Not Applicable
	"Franklin County, WA"	"53021"	Suppressed	Not Applicable	Not Applicable
	"Garfield County, WA"	"53023"	0	Not Applicable	Not Applicable
	"Grant County, WA"	"53025"	Suppressed	Not Applicable	Not Applicable
	"Grays Harbor County, WA"	"53027"	14	Not Applicable	Not Applicable
	"Island County, WA"	"53029"	13	Not Applicable	Not Applicable
	"Jefferson County, WA"	"53031"	Suppressed	Not Applicable	Not Applicable
	"King County, WA"	"53033"	187	Not Applicable	Not Applicable
	"Kitsap County, WA"	"53035"	32	Not Applicable	Not Applicable
	"Kittitas County, WA"	"53037"	Suppressed	Not Applicable	Not Applicable
	"Klickitat County, WA"	"53039"	Suppressed	Not Applicable	Not Applicable
	"Lewis County, WA"	"53041"	13	Not Applicable	Not Applicable
	"Lincoln County, WA"	"53043"	Suppressed	Not Applicable	Not Applicable
	"Mason County, WA"	"53045"	15	Not Applicable	Not Applicable
	"Okanogan County, WA"	"53047"	12	Not Applicable	Not Applicable
	"Pacific County, WA"	"53049"	Suppressed	Not Applicable	Not Applicable
	"Pend Oreille County, WA"	"53051"	Suppressed	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	106	Not Applicable	Not Applicable
	"San Juan County, WA"	"53055"	Suppressed	Not Applicable	Not Applicable
	"Skagit County, WA"	"53057"	18	Not Applicable	Not Applicable
	"Skamania County, WA"	"53059"	Suppressed	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	77	Not Applicable	Not Applicable
	"Spokane County, WA"	"53063"	73	Not Applicable	Not Applicable
	"Stevens County, WA"	"53065"	Suppressed	Not Applicable	Not Applicable
	"Thurston County, WA"	"53067"	46	Not Applicable	Not Applicable
	"Wahkiakum County, WA"	"53069"	Suppressed	Not Applicable	Not Applicable
	"Walla Walla County, WA"	"53071"	Suppressed	Not Applicable	Not Applicable
	"Whatcom County, WA"	"53073"	30	Not Applicable	Not Applicable
	"Whitman County, WA"	"53075"	Suppressed	Not Applicable	Not Applicable
	"Yakima County, WA"	"53077"	34	Not Applicable	Not Applicable
	"Barbour County, WV"	"54001"	Suppressed	Not Applicable	Not Applicable
	"Berkeley County, WV"	"54003"	17	Not Applicable	Not Applicable
	"Boone County, WV"	"54005"	14	Not Applicable	Not Applicable
	"Braxton County, WV"	"54007"	Suppressed	Not Applicable	Not Applicable
	"Brooke County, WV"	"54009"	Suppressed	Not Applicable	Not Applicable
	"Cabell County, WV"	"54011"	22	Not Applicable	Not Applicable
	"Calhoun County, WV"	"54013"	Suppressed	Not Applicable	Not Applicable
	"Clay County, WV"	"54015"	Suppressed	Not Applicable	Not Applicable
	"Doddridge County, WV"	"54017"	0	Not Applicable	Not Applicable
	"Fayette County, WV"	"54019"	17	Not Applicable	Not Applicable
	"Gilmer County, WV"	"54021"	Suppressed	Not Applicable	Not Applicable
	"Grant County, WV"	"54023"	Suppressed	Not Applicable	Not Applicable
	"Greenbrier County, WV"	"54025"	17	Not Applicable	Not Applicable
	"Hampshire County, WV"	"54027"	Suppressed	Not Applicable	Not Applicable
	"Hancock County, WV"	"54029"	Suppressed	Not Applicable	Not Applicable
	"Hardy County, WV"	"54031"	Suppressed	Not Applicable	Not Applicable
	"Harrison County, WV"	"54033"	17	Not Applicable	Not Applicable
	"Jackson County, WV"	"54035"	Suppressed	Not Applicable	Not Applicable
	"Jefferson County, WV"	"54037"	13	Not Applicable	Not Applicable
	"Kanawha County, WV"	"54039"	49	Not Applicable	Not Applicable
	"Lewis County, WV"	"54041"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, WV"	"54043"	Suppressed	Not Applicable	Not Applicable
	"Logan County, WV"	"54045"	11	Not Applicable	Not Applicable
