"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Salt Lake County, UT"	"49035"	19907	Not Applicable	Not Applicable
	"San Juan County, UT"	"49037"	399	Not Applicable	Not Applicable
	"Sanpete County, UT"	"49039"	670	Not Applicable	Not Applicable
	"Sevier County, UT"	"49041"	570	Not Applicable	Not Applicable
	"Summit County, UT"	"49043"	486	Not Applicable	Not Applicable
	"Tooele County, UT"	"49045"	1198	Not Applicable	Not Applicable
	"Uintah County, UT"	"49047"	788	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	8103	Not Applicable	Not Applicable
	"Wasatch County, UT"	"49051"	485	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	4659	Not Applicable	Not Applicable
	"Wayne County, UT"	"49055"	88	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	5322	Not Applicable	Not Applicable
	"Addison County, VT"	"50001"	905	Not Applicable	Not Applicable
	"Bennington County, VT"	"50003"	1318	Not Applicable	Not Applicable
	"Caledonia County, VT"	"50005"	917	Not Applicable	Not Applicable
	"Chittenden County, VT"	"50007"	3265	Not Applicable	Not Applicable
	"Essex County, VT"	"50009"	193	Not Applicable	Not Applicable
	"Franklin County, VT"	"50011"	1257	Not Applicable	Not Applicable
	"Grand Isle County, VT"	"50013"	203	Not Applicable	Not Applicable
	"Lamoille County, VT"	"50015"	617	Not Applicable	Not Applicable
	"Orange County, VT"	"50017"	745	Not Applicable	Not Applicable
	"Orleans County, VT"	"50019"	950	Not Applicable	Not Applicable
	"Rutland County, VT"	"50021"	1994	Not Applicable	Not Applicable
	"Washington County, VT"	"50023"	1548	Not Applicable	Not Applicable
	"Windham County, VT"	"50025"	1280	Not Applicable	Not Applicable
	"Windsor County, VT"	"50027"	1702	Not Applicable	Not Applicable
	"Accomack County, VA"	"51001"	1334	Not Applicable	Not Applicable
	"Albemarle County, VA"	"51003"	2493	Not Applicable	Not Applicable
	"Alleghany County, VA"	"51005"	700	Not Applicable	Not Applicable
	"Amelia County, VA"	"51007"	498	Not Applicable	Not Applicable
	"Amherst County, VA"	"51009"	1090	Not Applicable	Not Applicable
	"Appomattox County, VA"	"51011"	491	Not Applicable	Not Applicable
	"Arlington County, VA"	"51013"	2783	Not Applicable	Not Applicable
	"Augusta County, VA"	"51015"	2307	Not Applicable	Not Applicable
	"Bath County, VA"	"51017"	188	Not Applicable	Not Applicable
	"Bedford County, VA"	"51019"	2568	Not Applicable	Not Applicable
	"Bland County, VA"	"51021"	231	Not Applicable	Not Applicable
	"Botetourt County, VA"	"51023"	1091	Not Applicable	Not Applicable
	"Brunswick County, VA"	"51025"	637	Not Applicable	Not Applicable
	"Buchanan County, VA"	"51027"	1008	Not Applicable	Not Applicable
	"Buckingham County, VA"	"51029"	537	Not Applicable	Not Applicable
	"Campbell County, VA"	"51031"	1849	Not Applicable	Not Applicable
	"Caroline County, VA"	"51033"	882	Not Applicable	Not Applicable
	"Carroll County, VA"	"51035"	1256	Not Applicable	Not Applicable
	"Charles City County, VA"	"51036"	272	Not Applicable	Not Applicable
	"Charlotte County, VA"	"51037"	511	Not Applicable	Not Applicable
	"Chesterfield County, VA"	"51041"	7988	Not Applicable	Not Applicable
	"Clarke County, VA"	"51043"	487	Not Applicable	Not Applicable
	"Craig County, VA"	"51045"	177	Not Applicable	Not Applicable
	"Culpeper County, VA"	"51047"	1362	Not Applicable	Not Applicable
	"Cumberland County, VA"	"51049"	325	Not Applicable	Not Applicable
	"Dickenson County, VA"	"51051"	598	Not Applicable	Not Applicable
	"Dinwiddie County, VA"	"51053"	884	Not Applicable	Not Applicable
	"Essex County, VA"	"51057"	427	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	15038	Not Applicable	Not Applicable
	"Fauquier County, VA"	"51061"	1704	Not Applicable	Not Applicable
	"Floyd County, VA"	"51063"	560	Not Applicable	Not Applicable
	"Fluvanna County, VA"	"51065"	682	Not Applicable	Not Applicable
	"Franklin County, VA"	"51067"	1949	Not Applicable	Not Applicable
	"Frederick County, VA"	"51069"	2397	Not Applicable	Not Applicable
	"Giles County, VA"	"51071"	742	Not Applicable	Not Applicable
	"Gloucester County, VA"	"51073"	1255	Not Applicable	Not Applicable
	"Goochland County, VA"	"51075"	659	Not Applicable	Not Applicable
	"Grayson County, VA"	"51077"	675	Not Applicable	Not Applicable
	"Greene County, VA"	"51079"	535	Not Applicable	Not Applicable
	"Greensville County, VA"	"51081"	395	Not Applicable	Not Applicable
	"Halifax County, VA"	"51083"	1484	Not Applicable	Not Applicable
	"Hanover County, VA"	"51085"	3057	Not Applicable	Not Applicable
	"Henrico County, VA"	"51087"	8681	Not Applicable	Not Applicable
	"Henry County, VA"	"51089"	2350	Not Applicable	Not Applicable
	"Highland County, VA"	"51091"	73	Not Applicable	Not Applicable
	"Isle of Wight County, VA"	"51093"	1136	Not Applicable	Not Applicable
	"James City County, VA"	"51095"	2205	Not Applicable	Not Applicable
	"King and Queen County, VA"	"51097"	266	Not Applicable	Not Applicable
	"King George County, VA"	"51099"	560	Not Applicable	Not Applicable
	"King William County, VA"	"51101"	510	Not Applicable	Not Applicable
	"Lancaster County, VA"	"51103"	590	Not Applicable	Not Applicable
	"Lee County, VA"	"51105"	980	Not Applicable	Not Applicable
	"Loudoun County, VA"	"51107"	4592	Not Applicable	Not Applicable
	"Louisa County, VA"	"51109"	1173	Not Applicable	Not Applicable
	"Lunenburg County, VA"	"51111"	430	Not Applicable	Not Applicable
	"Madison County, VA"	"51113"	410	Not Applicable	Not Applicable
	"Mathews County, VA"	"51115"	389	Not Applicable	Not Applicable
	"Mecklenburg County, VA"	"51117"	1373	Not Applicable	Not Applicable
	"Middlesex County, VA"	"51119"	523	Not Applicable	Not Applicable
	"Montgomery County, VA"	"51121"	1922	Not Applicable	Not Applicable
	"Nelson County, VA"	"51125"	564	Not Applicable	Not Applicable
	"New Kent County, VA"	"51127"	576	Not Applicable	Not Applicable
	"Northampton County, VA"	"51131"	541	Not Applicable	Not Applicable
	"Northumberland County, VA"	"51133"	572	Not Applicable	Not Applicable
	"Nottoway County, VA"	"51135"	607	Not Applicable	Not Applicable
	"Orange County, VA"	"51137"	1219	Not Applicable	Not Applicable
	"Page County, VA"	"51139"	935	Not Applicable	Not Applicable
	"Patrick County, VA"	"51141"	859	Not Applicable	Not Applicable
	"Pittsylvania County, VA"	"51143"	2181	Not Applicable	Not Applicable
	"Powhatan County, VA"	"51145"	767	Not Applicable	Not Applicable
	"Prince Edward County, VA"	"51147"	681	Not Applicable	Not Applicable
	"Prince George County, VA"	"51149"	819	Not Applicable	Not Applicable
	"Prince William County, VA"	"51153"	6540	Not Applicable	Not Applicable
	"Pulaski County, VA"	"51155"	1400	Not Applicable	Not Applicable
	"Rappahannock County, VA"	"51157"	218	Not Applicable	Not Applicable
	"Richmond County, VA"	"51159"	318	Not Applicable	Not Applicable
	"Roanoke County, VA"	"51161"	3109	Not Applicable	Not Applicable
	"Rockbridge County, VA"	"51163"	824	Not Applicable	Not Applicable
	"Rockingham County, VA"	"51165"	2487	Not Applicable	Not Applicable
	"Russell County, VA"	"51167"	1082	Not Applicable	Not Applicable
	"Scott County, VA"	"51169"	922	Not Applicable	Not Applicable
	"Shenandoah County, VA"	"51171"	1587	Not Applicable	Not Applicable
	"Smyth County, VA"	"51173"	1416	Not Applicable	Not Applicable
	"Southampton County, VA"	"51175"	633	Not Applicable	Not Applicable
	"Spotsylvania County, VA"	"51177"	3023	Not Applicable	Not Applicable
	"Stafford County, VA"	"51179"	2431	Not Applicable	Not Applicable
	"Surry County, VA"	"51181"	255	Not Applicable	Not Applicable
	"Sussex County, VA"	"51183"	412	Not Applicable	Not Applicable
	"Tazewell County, VA"	"51185"	1912	Not Applicable	Not Applicable
	"Warren County, VA"	"51187"	1223	Not Applicable	Not Applicable
	"Washington County, VA"	"51191"	2120	Not Applicable	Not Applicable
	"Westmoreland County, VA"	"51193"	691	Not Applicable	Not Applicable
	"Wise County, VA"	"51195"	1535	Not Applicable	Not Applicable
	"Wythe County, VA"	"51197"	1200	Not Applicable	Not Applicable
	"York County, VA"	"51199"	1489	Not Applicable	Not Applicable
	"Alexandria city, VA"	"51510"	2229	Not Applicable	Not Applicable
	"Bristol city, VA"	"51520"	791	Not Applicable	Not Applicable
	"Buena Vista city, VA"	"51530"	266	Not Applicable	Not Applicable
	"Charlottesville city, VA"	"51540"	864	Not Applicable	Not Applicable
	"Chesapeake city, VA"	"51550"	5665	Not Applicable	Not Applicable
	"Colonial Heights city, VA"	"51570"	748	Not Applicable	Not Applicable
	"Covington city, VA"	"51580"	277	Not Applicable	Not Applicable
	"Danville city, VA"	"51590"	2132	Not Applicable	Not Applicable
	"Emporia city, VA"	"51595"	273	Not Applicable	Not Applicable
	"Fairfax city, VA"	"51600"	694	Not Applicable	Not Applicable
	"Falls Church city, VA"	"51610"	322	Not Applicable	Not Applicable
	"Franklin city, VA"	"51620"	443	Not Applicable	Not Applicable
	"Fredericksburg city, VA"	"51630"	661	Not Applicable	Not Applicable
	"Galax city, VA"	"51640"	375	Not Applicable	Not Applicable
	"Hampton city, VA"	"51650"	3887	Not Applicable	Not Applicable
	"Harrisonburg city, VA"	"51660"	880	Not Applicable	Not Applicable
	"Hopewell city, VA"	"51670"	930	Not Applicable	Not Applicable
	"Lexington city, VA"	"51678"	173	Not Applicable	Not Applicable
	"Lynchburg city, VA"	"51680"	2368	Not Applicable	Not Applicable
	"Manassas city, VA"	"51683"	797	Not Applicable	Not Applicable
	"Manassas Park city, VA"	"51685"	138	Not Applicable	Not Applicable
	"Martinsville city, VA"	"51690"	772	Not Applicable	Not Applicable
	"Newport News city, VA"	"51700"	4776	Not Applicable	Not Applicable
	"Norfolk city, VA"	"51710"	5832	Not Applicable	Not Applicable
	"Norton city, VA"	"51720"	210	Not Applicable	Not Applicable
	"Petersburg city, VA"	"51730"	1649	Not Applicable	Not Applicable
	"Poquoson city, VA"	"51735"	337	Not Applicable	Not Applicable
	"Portsmouth city, VA"	"51740"	3293	Not Applicable	Not Applicable
	"Radford city, VA"	"51750"	322	Not Applicable	Not Applicable
	"Richmond city, VA"	"51760"	5663	Not Applicable	Not Applicable
	"Roanoke city, VA"	"51770"	3805	Not Applicable	Not Applicable
	"Salem city, VA"	"51775"	1008	Not Applicable	Not Applicable
	"Staunton city, VA"	"51790"	1023	Not Applicable	Not Applicable
	"Suffolk city, VA"	"51800"	2573	Not Applicable	Not Applicable
	"Virginia Beach city, VA"	"51810"	9850	Not Applicable	Not Applicable
	"Waynesboro city, VA"	"51820"	777	Not Applicable	Not Applicable
	"Williamsburg city, VA"	"51830"	372	Not Applicable	Not Applicable
	"Winchester city, VA"	"51840"	819	Not Applicable	Not Applicable
	"Adams County, WA"	"53001"	364	Not Applicable	Not Applicable
	"Asotin County, WA"	"53003"	760	Not Applicable	Not Applicable
	"Benton County, WA"	"53005"	4753	Not Applicable	Not Applicable
	"Chelan County, WA"	"53007"	2061	Not Applicable	Not Applicable
	"Clallam County, WA"	"53009"	2992	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	11262	Not Applicable	Not Applicable
	"Columbia County, WA"	"53013"	170	Not Applicable	Not Applicable
	"Cowlitz County, WA"	"53015"	3588	Not Applicable	Not Applicable
	"Douglas County, WA"	"53017"	914	Not Applicable	Not Applicable
	"Ferry County, WA"	"53019"	299	Not Applicable	Not Applicable
	"Franklin County, WA"	"53021"	1377	Not Applicable	Not Applicable
	"Garfield County, WA"	"53023"	77	Not Applicable	Not Applicable
	"Grant County, WA"	"53025"	2204	Not Applicable	Not Applicable
	"Grays Harbor County, WA"	"53027"	2673	Not Applicable	Not Applicable
	"Island County, WA"	"53029"	2208	Not Applicable	Not Applicable
	"Jefferson County, WA"	"53031"	1078	Not Applicable	Not Applicable
	"King County, WA"	"53033"	37640	Not Applicable	Not Applicable
	"Kitsap County, WA"	"53035"	6468	Not Applicable	Not Applicable
	"Kittitas County, WA"	"53037"	938	Not Applicable	Not Applicable
	"Klickitat County, WA"	"53039"	650	Not Applicable	Not Applicable
	"Lewis County, WA"	"53041"	2738	Not Applicable	Not Applicable
	"Lincoln County, WA"	"53043"	334	Not Applicable	Not Applicable
	"Mason County, WA"	"53045"	2054	Not Applicable	Not Applicable
	"Okanogan County, WA"	"53047"	1359	Not Applicable	Not Applicable
	"Pacific County, WA"	"53049"	962	Not Applicable	Not Applicable
	"Pend Oreille County, WA"	"53051"	526	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	20011	Not Applicable	Not Applicable
	"San Juan County, WA"	"53055"	381	Not Applicable	Not Applicable
	"Skagit County, WA"	"53057"	3625	Not Applicable	Not Applicable
	"Skamania County, WA"	"53059"	259	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	16147	Not Applicable	Not Applicable
	"Spokane County, WA"	"53063"	14026	Not Applicable	Not Applicable
	"Stevens County, WA"	"53065"	1464	Not Applicable	Not Applicable
	"Thurston County, WA"	"53067"	7049	Not Applicable	Not Applicable
	"Wahkiakum County, WA"	"53069"	155	Not Applicable	Not Applicable
	"Walla Walla County, WA"	"53071"	1739	Not Applicable	Not Applicable
	"Whatcom County, WA"	"53073"	5023	Not Applicable	Not Applicable
	"Whitman County, WA"	"53075"	866	Not Applicable	Not Applicable
	"Yakima County, WA"	"53077"	6327	Not Applicable	Not Applicable
	"Barbour County, WV"	"54001"	652	Not Applicable	Not Applicable
	"Berkeley County, WV"	"54003"	3640	Not Applicable	Not Applicable
	"Boone County, WV"	"54005"	956	Not Applicable	Not Applicable
	"Braxton County, WV"	"54007"	509	Not Applicable	Not Applicable
	"Brooke County, WV"	"54009"	1032	Not Applicable	Not Applicable
	"Cabell County, WV"	"54011"	3802	Not Applicable	Not Applicable
	"Calhoun County, WV"	"54013"	295	Not Applicable	Not Applicable
	"Clay County, WV"	"54015"	367	Not Applicable	Not Applicable
	"Doddridge County, WV"	"54017"	234	Not Applicable	Not Applicable
	"Fayette County, WV"	"54019"	1884	Not Applicable	Not Applicable
	"Gilmer County, WV"	"54021"	254	Not Applicable	Not Applicable
	"Grant County, WV"	"54023"	442	Not Applicable	Not Applicable
	"Greenbrier County, WV"	"54025"	1570	Not Applicable	Not Applicable
	"Hampshire County, WV"	"54027"	836	Not Applicable	Not Applicable
	"Hancock County, WV"	"54029"	1304	Not Applicable	Not Applicable
	"Hardy County, WV"	"54031"	507	Not Applicable	Not Applicable
	"Harrison County, WV"	"54033"	2511	Not Applicable	Not Applicable
	"Jackson County, WV"	"54035"	1127	Not Applicable	Not Applicable
	"Jefferson County, WV"	"54037"	1555	Not Applicable	Not Applicable
	"Kanawha County, WV"	"54039"	7563	Not Applicable	Not Applicable
	"Lewis County, WV"	"54041"	752	Not Applicable	Not Applicable
	"Lincoln County, WV"	"54043"	894	Not Applicable	Not Applicable
	"Logan County, WV"	"54045"	1677	Not Applicable	Not Applicable
	"McDowell County, WV"	"54047"	1009	Not Applicable	Not Applicable
	"Marion County, WV"	"54049"	2027	Not Applicable	Not Applicable
	"Marshall County, WV"	"54051"	1223	Not Applicable	Not Applicable
	"Mason County, WV"	"54053"	1119	Not Applicable	Not Applicable
	"Mercer County, WV"	"54055"	2812	Not Applicable	Not Applicable
	"Mineral County, WV"	"54057"	1062	Not Applicable	Not Applicable
	"Mingo County, WV"	"54059"	1146	Not Applicable	Not Applicable
	"Monongalia County, WV"	"54061"	2103	Not Applicable	Not Applicable
	"Monroe County, WV"	"54063"	553	Not Applicable	Not Applicable
	"Morgan County, WV"	"54065"	696	Not Applicable	Not Applicable
	"Nicholas County, WV"	"54067"	1034	Not Applicable	Not Applicable
	"Ohio County, WV"	"54069"	1758	Not Applicable	Not Applicable
	"Pendleton County, WV"	"54071"	292	Not Applicable	Not Applicable
	"Pleasants County, WV"	"54073"	285	Not Applicable	Not Applicable
	"Pocahontas County, WV"	"54075"	337	Not Applicable	Not Applicable
	"Preston County, WV"	"54077"	1149	Not Applicable	Not Applicable
	"Putnam County, WV"	"54079"	1827	Not Applicable	Not Applicable
	"Raleigh County, WV"	"54081"	3275	Not Applicable	Not Applicable
	"Randolph County, WV"	"54083"	1094	Not Applicable	Not Applicable
	"Ritchie County, WV"	"54085"	346	Not Applicable	Not Applicable
	"Roane County, WV"	"54087"	557	Not Applicable	Not Applicable
	"Summers County, WV"	"54089"	617	Not Applicable	Not Applicable
	"Taylor County, WV"	"54091"	641	Not Applicable	Not Applicable
	"Tucker County, WV"	"54093"	290	Not Applicable	Not Applicable
	"Tyler County, WV"	"54095"	338	Not Applicable	Not Applicable
	"Upshur County, WV"	"54097"	813	Not Applicable	Not Applicable
	"Wayne County, WV"	"54099"	1661	Not Applicable	Not Applicable
	"Webster County, WV"	"54101"	348	Not Applicable	Not Applicable
	"Wetzel County, WV"	"54103"	697	Not Applicable	Not Applicable
	"Wirt County, WV"	"54105"	197	Not Applicable	Not Applicable
	"Wood County, WV"	"54107"	3191	Not Applicable	Not Applicable
	"Wyoming County, WV"	"54109"	989	Not Applicable	Not Applicable
	"Adams County, WI"	"55001"	784	Not Applicable	Not Applicable
	"Ashland County, WI"	"55003"	506	Not Applicable	Not Applicable
	"Barron County, WI"	"55005"	1496	Not Applicable	Not Applicable
	"Bayfield County, WI"	"55007"	461	Not Applicable	Not Applicable
	"Brown County, WI"	"55009"	6037	Not Applicable	Not Applicable
	"Buffalo County, WI"	"55011"	333	Not Applicable	Not Applicable
	"Burnett County, WI"	"55013"	550	Not Applicable	Not Applicable
	"Calumet County, WI"	"55015"	996	Not Applicable	Not Applicable
	"Chippewa County, WI"	"55017"	1696	Not Applicable	Not Applicable
	"Clark County, WI"	"55019"	993	Not Applicable	Not Applicable
	"Columbia County, WI"	"55021"	1547	Not Applicable	Not Applicable
	"Crawford County, WI"	"55023"	494	Not Applicable	Not Applicable
	"Dane County, WI"	"55025"	9701	Not Applicable	Not Applicable
	"Dodge County, WI"	"55027"	2792	Not Applicable	Not Applicable
	"Door County, WI"	"55029"	979	Not Applicable	Not Applicable
	"Douglas County, WI"	"55031"	1309	Not Applicable	Not Applicable
	"Dunn County, WI"	"55033"	979	Not Applicable	Not Applicable
	"Eau Claire County, WI"	"55035"	2458	Not Applicable	Not Applicable
