"Notes"	"Month"	"Month Code"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Nov., 2021"	"2021/11"	"Saline County, KS"	"20169"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sedgwick County, KS"	"20173"	53	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Shawnee County, KS"	"20177"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Wyandotte County, KS"	"20209"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Boone County, KY"	"21015"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Campbell County, KY"	"21037"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Daviess County, KY"	"21059"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Fayette County, KY"	"21067"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Hardin County, KY"	"21093"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Jefferson County, KY"	"21111"	51	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Kenton County, KY"	"21117"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Pike County, KY"	"21195"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Pulaski County, KY"	"21199"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Caddo Parish, LA"	"22017"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ouachita Parish, LA"	"22073"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Androscoggin County, ME"	"23001"	34	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Aroostook County, ME"	"23003"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cumberland County, ME"	"23005"	21	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Franklin County, ME"	"23007"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Kennebec County, ME"	"23011"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Oxford County, ME"	"23017"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Penobscot County, ME"	"23019"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Washington County, ME"	"23029"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"York County, ME"	"23031"	26	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Allegany County, MD"	"24001"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Anne Arundel County, MD"	"24003"	23	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Baltimore County, MD"	"24005"	51	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cecil County, MD"	"24015"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Frederick County, MD"	"24021"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Harford County, MD"	"24025"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Montgomery County, MD"	"24031"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Prince George's County, MD"	"24033"	28	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Mary's County, MD"	"24037"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Washington County, MD"	"24043"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Baltimore city, MD"	"24510"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Barnstable County, MA"	"25001"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Berkshire County, MA"	"25003"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Bristol County, MA"	"25005"	48	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Essex County, MA"	"25009"	57	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Hampden County, MA"	"25013"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Middlesex County, MA"	"25017"	49	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Norfolk County, MA"	"25021"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Plymouth County, MA"	"25023"	32	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Suffolk County, MA"	"25025"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Worcester County, MA"	"25027"	31	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Alcona County, MI"	"26001"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Allegan County, MI"	"26005"	31	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Alpena County, MI"	"26007"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Barry County, MI"	"26015"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Bay County, MI"	"26017"	33	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Berrien County, MI"	"26021"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Branch County, MI"	"26023"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Calhoun County, MI"	"26025"	39	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cass County, MI"	"26027"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Clare County, MI"	"26035"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Clinton County, MI"	"26037"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Delta County, MI"	"26041"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Eaton County, MI"	"26045"	32	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Genesee County, MI"	"26049"	111	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Grand Traverse County, MI"	"26055"	28	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Gratiot County, MI"	"26057"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Hillsdale County, MI"	"26059"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Houghton County, MI"	"26061"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Huron County, MI"	"26063"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ingham County, MI"	"26065"	48	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ionia County, MI"	"26067"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Isabella County, MI"	"26073"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Jackson County, MI"	"26075"	40	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Kalamazoo County, MI"	"26077"	29	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Kent County, MI"	"26081"	96	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lapeer County, MI"	"26087"	21	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lenawee County, MI"	"26091"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Livingston County, MI"	"26093"	38	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Macomb County, MI"	"26099"	213	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Manistee County, MI"	"26101"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Mason County, MI"	"26105"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Mecosta County, MI"	"26107"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Midland County, MI"	"26111"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Monroe County, MI"	"26115"	29	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Montcalm County, MI"	"26117"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Muskegon County, MI"	"26121"	45	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Newaygo County, MI"	"26123"	21	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Oakland County, MI"	"26125"	152	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ogemaw County, MI"	"26129"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Otsego County, MI"	"26137"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ottawa County, MI"	"26139"	54	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Roscommon County, MI"	"26143"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Saginaw County, MI"	"26145"	35	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Clair County, MI"	"26147"	41	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Joseph County, MI"	"26149"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sanilac County, MI"	"26151"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Shiawassee County, MI"	"26155"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Tuscola County, MI"	"26157"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Van Buren County, MI"	"26159"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Washtenaw County, MI"	"26161"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Wayne County, MI"	"26163"	326	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Wexford County, MI"	"26165"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Anoka County, MN"	"27003"	51	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Becker County, MN"	"27005"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Beltrami County, MN"	"27007"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Benton County, MN"	"27009"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Carver County, MN"	"27019"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Chisago County, MN"	"27025"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Clay County, MN"	"27027"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Dakota County, MN"	"27037"	56	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Hennepin County, MN"	"27053"	97	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Itasca County, MN"	"27061"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Mille Lacs County, MN"	"27095"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Otter Tail County, MN"	"27111"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Polk County, MN"	"27119"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ramsey County, MN"	"27123"	52	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Louis County, MN"	"27137"	45	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Scott County, MN"	"27139"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sherburne County, MN"	"27141"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Stearns County, MN"	"27145"	27	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Todd County, MN"	"27153"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Washington County, MN"	"27163"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Wright County, MN"	"27171"	43	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"DeSoto County, MS"	"28033"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cass County, MO"	"29037"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Clay County, MO"	"29047"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Franklin County, MO"	"29071"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Greene County, MO"	"29077"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Jackson County, MO"	"29095"	47	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Jasper County, MO"	"29097"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Jefferson County, MO"	"29099"	26	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Charles County, MO"	"29183"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Francois County, MO"	"29187"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Louis County, MO"	"29189"	53	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Louis city, MO"	"29510"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cascade County, MT"	"30013"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Flathead County, MT"	"30029"	28	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Gallatin County, MT"	"30031"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lake County, MT"	"30047"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lewis and Clark County, MT"	"30049"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lincoln County, MT"	"30053"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Missoula County, MT"	"30063"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ravalli County, MT"	"30081"	24	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sanders County, MT"	"30089"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Yellowstone County, MT"	"30111"	46	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Douglas County, NE"	"31055"	40	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lancaster County, NE"	"31109"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sarpy County, NE"	"31153"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Scotts Bluff County, NE"	"31157"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Clark County, NV"	"32003"	274	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Elko County, NV"	"32007"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lyon County, NV"	"32019"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Nye County, NV"	"32023"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Washoe County, NV"	"32031"	65	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Carson City, NV"	"32510"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Coos County, NH"	"33007"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Hillsborough County, NH"	"33011"	35	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Merrimack County, NH"	"33013"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Rockingham County, NH"	"33015"	39	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Strafford County, NH"	"33017"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Atlantic County, NJ"	"34001"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Bergen County, NJ"	"34003"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Burlington County, NJ"	"34005"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Camden County, NJ"	"34007"	29	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cumberland County, NJ"	"34011"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Essex County, NJ"	"34013"	21	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Gloucester County, NJ"	"34015"	23	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Hudson County, NJ"	"34017"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Mercer County, NJ"	"34021"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Middlesex County, NJ"	"34023"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Monmouth County, NJ"	"34025"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Morris County, NJ"	"34027"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ocean County, NJ"	"34029"	34	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Passaic County, NJ"	"34031"	24	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sussex County, NJ"	"34037"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Union County, NJ"	"34039"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Bernalillo County, NM"	"35001"	163	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Chaves County, NM"	"35005"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Colfax County, NM"	"35007"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Curry County, NM"	"35009"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Dona Ana County, NM"	"35013"	66	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Eddy County, NM"	"35015"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Grant County, NM"	"35017"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Lea County, NM"	"35025"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"McKinley County, NM"	"35031"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Otero County, NM"	"35035"	28	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Rio Arriba County, NM"	"35039"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Sandoval County, NM"	"35043"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"San Juan County, NM"	"35045"	72	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Santa Fe County, NM"	"35049"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Torrance County, NM"	"35057"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Valencia County, NM"	"35061"	32	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Albany County, NY"	"36001"	24	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Allegany County, NY"	"36003"	26	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Bronx County, NY"	"36005"	32	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Broome County, NY"	"36007"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cattaraugus County, NY"	"36009"	31	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Chautauqua County, NY"	"36013"	27	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Chemung County, NY"	"36015"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Dutchess County, NY"	"36027"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Erie County, NY"	"36029"	106	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Fulton County, NY"	"36035"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Genesee County, NY"	"36037"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Herkimer County, NY"	"36043"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Jefferson County, NY"	"36045"	21	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Kings County, NY"	"36047"	77	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Monroe County, NY"	"36055"	56	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Montgomery County, NY"	"36057"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Nassau County, NY"	"36059"	38	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"New York County, NY"	"36061"	17	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Niagara County, NY"	"36063"	29	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Oneida County, NY"	"36065"	41	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Onondaga County, NY"	"36067"	42	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ontario County, NY"	"36069"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Orange County, NY"	"36071"	23	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Oswego County, NY"	"36075"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Otsego County, NY"	"36077"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Queens County, NY"	"36081"	54	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Rensselaer County, NY"	"36083"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Richmond County, NY"	"36085"	29	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"St. Lawrence County, NY"	"36089"	24	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Saratoga County, NY"	"36091"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Schenectady County, NY"	"36093"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Steuben County, NY"	"36101"	22	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Suffolk County, NY"	"36103"	67	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Ulster County, NY"	"36111"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Warren County, NY"	"36113"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Washington County, NY"	"36115"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Wayne County, NY"	"36117"	19	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Westchester County, NY"	"36119"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Buncombe County, NC"	"37021"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cabarrus County, NC"	"37025"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Caldwell County, NC"	"37027"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Catawba County, NC"	"37035"	14	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Cumberland County, NC"	"37051"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Davidson County, NC"	"37057"	15	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Forsyth County, NC"	"37067"	21	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Gaston County, NC"	"37071"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Guilford County, NC"	"37081"	36	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Henderson County, NC"	"37089"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Iredell County, NC"	"37097"	16	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Johnston County, NC"	"37101"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Macon County, NC"	"37113"	11	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Mecklenburg County, NC"	"37119"	33	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Onslow County, NC"	"37133"	10	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Randolph County, NC"	"37151"	18	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Robeson County, NC"	"37155"	13	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Rowan County, NC"	"37159"	20	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Stanly County, NC"	"37167"	12	Not Applicable	Not Applicable
	"Nov., 2021"	"2021/11"	"Union County, NC"	"37179"	15	Not Applicable	Not Applicable
