"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lee County, TX"	"48287"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Leon County, TX"	"48289"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Leon County, TX"	"48289"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"Leon County, TX"	"48289"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Liberty County, TX"	"48291"	"2020"	"2020"	92	Not Applicable	Not Applicable
	"Liberty County, TX"	"48291"	"2021"	"2021"	240	Not Applicable	Not Applicable
	"Liberty County, TX"	"48291"	"2022 (provisional)"	"2022"	37	Not Applicable	Not Applicable
	"Limestone County, TX"	"48293"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"Limestone County, TX"	"48293"	"2021"	"2021"	78	Not Applicable	Not Applicable
	"Limestone County, TX"	"48293"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Lipscomb County, TX"	"48295"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Lipscomb County, TX"	"48295"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Lipscomb County, TX"	"48295"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Live Oak County, TX"	"48297"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Live Oak County, TX"	"48297"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Live Oak County, TX"	"48297"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Llano County, TX"	"48299"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Llano County, TX"	"48299"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Llano County, TX"	"48299"	"2022 (provisional)"	"2022"	17	Not Applicable	Not Applicable
	"Loving County, TX"	"48301"	"2020"	"2020"	0	Not Applicable	Not Applicable
	"Loving County, TX"	"48301"	"2021"	"2021"	0	Not Applicable	Not Applicable
	"Loving County, TX"	"48301"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lubbock County, TX"	"48303"	"2020"	"2020"	616	Not Applicable	Not Applicable
	"Lubbock County, TX"	"48303"	"2021"	"2021"	525	Not Applicable	Not Applicable
	"Lubbock County, TX"	"48303"	"2022 (provisional)"	"2022"	208	Not Applicable	Not Applicable
	"Lynn County, TX"	"48305"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Lynn County, TX"	"48305"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"Lynn County, TX"	"48305"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"McCulloch County, TX"	"48307"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"McCulloch County, TX"	"48307"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"McCulloch County, TX"	"48307"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"McLennan County, TX"	"48309"	"2020"	"2020"	304	Not Applicable	Not Applicable
	"McLennan County, TX"	"48309"	"2021"	"2021"	462	Not Applicable	Not Applicable
	"McLennan County, TX"	"48309"	"2022 (provisional)"	"2022"	148	Not Applicable	Not Applicable
	"McMullen County, TX"	"48311"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"McMullen County, TX"	"48311"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"McMullen County, TX"	"48311"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Madison County, TX"	"48313"	"2020"	"2020"	21	Not Applicable	Not Applicable
	"Madison County, TX"	"48313"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Madison County, TX"	"48313"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Marion County, TX"	"48315"	"2020"	"2020"	21	Not Applicable	Not Applicable
	"Marion County, TX"	"48315"	"2021"	"2021"	40	Not Applicable	Not Applicable
	"Marion County, TX"	"48315"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Martin County, TX"	"48317"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Martin County, TX"	"48317"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Martin County, TX"	"48317"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Mason County, TX"	"48319"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Mason County, TX"	"48319"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Mason County, TX"	"48319"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Matagorda County, TX"	"48321"	"2020"	"2020"	67	Not Applicable	Not Applicable
	"Matagorda County, TX"	"48321"	"2021"	"2021"	95	Not Applicable	Not Applicable
	"Matagorda County, TX"	"48321"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Maverick County, TX"	"48323"	"2020"	"2020"	216	Not Applicable	Not Applicable
	"Maverick County, TX"	"48323"	"2021"	"2021"	201	Not Applicable	Not Applicable
	"Maverick County, TX"	"48323"	"2022 (provisional)"	"2022"	54	Not Applicable	Not Applicable
	"Medina County, TX"	"48325"	"2020"	"2020"	57	Not Applicable	Not Applicable
	"Medina County, TX"	"48325"	"2021"	"2021"	120	Not Applicable	Not Applicable
	"Medina County, TX"	"48325"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Menard County, TX"	"48327"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Menard County, TX"	"48327"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Menard County, TX"	"48327"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Midland County, TX"	"48329"	"2020"	"2020"	200	Not Applicable	Not Applicable
	"Midland County, TX"	"48329"	"2021"	"2021"	233	Not Applicable	Not Applicable
	"Midland County, TX"	"48329"	"2022 (provisional)"	"2022"	82	Not Applicable	Not Applicable
	"Milam County, TX"	"48331"	"2020"	"2020"	19	Not Applicable	Not Applicable
	"Milam County, TX"	"48331"	"2021"	"2021"	74	Not Applicable	Not Applicable
	"Milam County, TX"	"48331"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Mills County, TX"	"48333"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Mills County, TX"	"48333"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"Mills County, TX"	"48333"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Mitchell County, TX"	"48335"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Mitchell County, TX"	"48335"	"2021"	"2021"	27	Not Applicable	Not Applicable
	"Mitchell County, TX"	"48335"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Montague County, TX"	"48337"	"2020"	"2020"	41	Not Applicable	Not Applicable
	"Montague County, TX"	"48337"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Montague County, TX"	"48337"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2020"	"2020"	290	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2021"	"2021"	850	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2022 (provisional)"	"2022"	180	Not Applicable	Not Applicable
	"Moore County, TX"	"48341"	"2020"	"2020"	63	Not Applicable	Not Applicable
	"Moore County, TX"	"48341"	"2021"	"2021"	35	Not Applicable	Not Applicable
	"Moore County, TX"	"48341"	"2022 (provisional)"	"2022"	17	Not Applicable	Not Applicable
	"Morris County, TX"	"48343"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Morris County, TX"	"48343"	"2021"	"2021"	43	Not Applicable	Not Applicable
	"Morris County, TX"	"48343"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Motley County, TX"	"48345"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Motley County, TX"	"48345"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Motley County, TX"	"48345"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Nacogdoches County, TX"	"48347"	"2020"	"2020"	103	Not Applicable	Not Applicable
	"Nacogdoches County, TX"	"48347"	"2021"	"2021"	128	Not Applicable	Not Applicable
	"Nacogdoches County, TX"	"48347"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Navarro County, TX"	"48349"	"2020"	"2020"	74	Not Applicable	Not Applicable
	"Navarro County, TX"	"48349"	"2021"	"2021"	136	Not Applicable	Not Applicable
	"Navarro County, TX"	"48349"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Newton County, TX"	"48351"	"2020"	"2020"	19	Not Applicable	Not Applicable
	"Newton County, TX"	"48351"	"2021"	"2021"	45	Not Applicable	Not Applicable
	"Newton County, TX"	"48351"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Nolan County, TX"	"48353"	"2020"	"2020"	32	Not Applicable	Not Applicable
	"Nolan County, TX"	"48353"	"2021"	"2021"	51	Not Applicable	Not Applicable
	"Nolan County, TX"	"48353"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2020"	"2020"	510	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2021"	"2021"	622	Not Applicable	Not Applicable
	"Nueces County, TX"	"48355"	"2022 (provisional)"	"2022"	173	Not Applicable	Not Applicable
	"Ochiltree County, TX"	"48357"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Ochiltree County, TX"	"48357"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Ochiltree County, TX"	"48357"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Oldham County, TX"	"48359"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Oldham County, TX"	"48359"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Oldham County, TX"	"48359"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2020"	"2020"	75	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2021"	"2021"	234	Not Applicable	Not Applicable
	"Orange County, TX"	"48361"	"2022 (provisional)"	"2022"	50	Not Applicable	Not Applicable
	"Palo Pinto County, TX"	"48363"	"2020"	"2020"	49	Not Applicable	Not Applicable
	"Palo Pinto County, TX"	"48363"	"2021"	"2021"	83	Not Applicable	Not Applicable
	"Palo Pinto County, TX"	"48363"	"2022 (provisional)"	"2022"	22	Not Applicable	Not Applicable
	"Panola County, TX"	"48365"	"2020"	"2020"	45	Not Applicable	Not Applicable
	"Panola County, TX"	"48365"	"2021"	"2021"	74	Not Applicable	Not Applicable
	"Panola County, TX"	"48365"	"2022 (provisional)"	"2022"	22	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2020"	"2020"	109	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2021"	"2021"	288	Not Applicable	Not Applicable
	"Parker County, TX"	"48367"	"2022 (provisional)"	"2022"	107	Not Applicable	Not Applicable
	"Parmer County, TX"	"48369"	"2020"	"2020"	36	Not Applicable	Not Applicable
	"Parmer County, TX"	"48369"	"2021"	"2021"	10	Not Applicable	Not Applicable
	"Parmer County, TX"	"48369"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Pecos County, TX"	"48371"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"Pecos County, TX"	"48371"	"2021"	"2021"	33	Not Applicable	Not Applicable
	"Pecos County, TX"	"48371"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2020"	"2020"	66	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2021"	"2021"	163	Not Applicable	Not Applicable
	"Polk County, TX"	"48373"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2020"	"2020"	299	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2021"	"2021"	269	Not Applicable	Not Applicable
	"Potter County, TX"	"48375"	"2022 (provisional)"	"2022"	90	Not Applicable	Not Applicable
	"Presidio County, TX"	"48377"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Presidio County, TX"	"48377"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"Presidio County, TX"	"48377"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Rains County, TX"	"48379"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Rains County, TX"	"48379"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Rains County, TX"	"48379"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2020"	"2020"	206	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2021"	"2021"	218	Not Applicable	Not Applicable
	"Randall County, TX"	"48381"	"2022 (provisional)"	"2022"	81	Not Applicable	Not Applicable
	"Reagan County, TX"	"48383"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Reagan County, TX"	"48383"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Reagan County, TX"	"48383"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Real County, TX"	"48385"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Real County, TX"	"48385"	"2021"	"2021"	11	Not Applicable	Not Applicable
	"Real County, TX"	"48385"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Red River County, TX"	"48387"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"Red River County, TX"	"48387"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Red River County, TX"	"48387"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Reeves County, TX"	"48389"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"Reeves County, TX"	"48389"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Reeves County, TX"	"48389"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Refugio County, TX"	"48391"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Refugio County, TX"	"48391"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Refugio County, TX"	"48391"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Roberts County, TX"	"48393"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Roberts County, TX"	"48393"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Roberts County, TX"	"48393"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Robertson County, TX"	"48395"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Robertson County, TX"	"48395"	"2021"	"2021"	48	Not Applicable	Not Applicable
	"Robertson County, TX"	"48395"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Rockwall County, TX"	"48397"	"2020"	"2020"	54	Not Applicable	Not Applicable
	"Rockwall County, TX"	"48397"	"2021"	"2021"	168	Not Applicable	Not Applicable
	"Rockwall County, TX"	"48397"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Runnels County, TX"	"48399"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Runnels County, TX"	"48399"	"2021"	"2021"	36	Not Applicable	Not Applicable
	"Runnels County, TX"	"48399"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2020"	"2020"	76	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2021"	"2021"	151	Not Applicable	Not Applicable
	"Rusk County, TX"	"48401"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Sabine County, TX"	"48403"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Sabine County, TX"	"48403"	"2021"	"2021"	53	Not Applicable	Not Applicable
	"Sabine County, TX"	"48403"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"San Augustine County, TX"	"48405"	"2020"	"2020"	28	Not Applicable	Not Applicable
	"San Augustine County, TX"	"48405"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"San Augustine County, TX"	"48405"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"San Jacinto County, TX"	"48407"	"2020"	"2020"	24	Not Applicable	Not Applicable
	"San Jacinto County, TX"	"48407"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"San Jacinto County, TX"	"48407"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"San Patricio County, TX"	"48409"	"2020"	"2020"	98	Not Applicable	Not Applicable
	"San Patricio County, TX"	"48409"	"2021"	"2021"	195	Not Applicable	Not Applicable
	"San Patricio County, TX"	"48409"	"2022 (provisional)"	"2022"	45	Not Applicable	Not Applicable
	"San Saba County, TX"	"48411"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"San Saba County, TX"	"48411"	"2021"	"2021"	14	Not Applicable	Not Applicable
	"San Saba County, TX"	"48411"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Schleicher County, TX"	"48413"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Schleicher County, TX"	"48413"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Schleicher County, TX"	"48413"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Scurry County, TX"	"48415"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Scurry County, TX"	"48415"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Scurry County, TX"	"48415"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Shackelford County, TX"	"48417"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Shackelford County, TX"	"48417"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Shackelford County, TX"	"48417"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Shelby County, TX"	"48419"	"2020"	"2020"	44	Not Applicable	Not Applicable
	"Shelby County, TX"	"48419"	"2021"	"2021"	75	Not Applicable	Not Applicable
	"Shelby County, TX"	"48419"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Sherman County, TX"	"48421"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Sherman County, TX"	"48421"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Sherman County, TX"	"48421"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2020"	"2020"	286	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2021"	"2021"	533	Not Applicable	Not Applicable
	"Smith County, TX"	"48423"	"2022 (provisional)"	"2022"	132	Not Applicable	Not Applicable
	"Somervell County, TX"	"48425"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Somervell County, TX"	"48425"	"2021"	"2021"	17	Not Applicable	Not Applicable
	"Somervell County, TX"	"48425"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Starr County, TX"	"48427"	"2020"	"2020"	210	Not Applicable	Not Applicable
	"Starr County, TX"	"48427"	"2021"	"2021"	126	Not Applicable	Not Applicable
	"Starr County, TX"	"48427"	"2022 (provisional)"	"2022"	35	Not Applicable	Not Applicable
	"Stephens County, TX"	"48429"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Stephens County, TX"	"48429"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Stephens County, TX"	"48429"	"2022 (provisional)"	"2022"	12	Not Applicable	Not Applicable
	"Sterling County, TX"	"48431"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Sterling County, TX"	"48431"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Sterling County, TX"	"48431"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Stonewall County, TX"	"48433"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Stonewall County, TX"	"48433"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Stonewall County, TX"	"48433"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Sutton County, TX"	"48435"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Sutton County, TX"	"48435"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Sutton County, TX"	"48435"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Swisher County, TX"	"48437"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Swisher County, TX"	"48437"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Swisher County, TX"	"48437"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2020"	"2020"	1732	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2021"	"2021"	2932	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2022 (provisional)"	"2022"	850	Not Applicable	Not Applicable
	"Taylor County, TX"	"48441"	"2020"	"2020"	218	Not Applicable	Not Applicable
